sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,23.99949669265747,24.475503749847412,36682.734375,0.11623186482822209,0.4228923946524793,0.3316560318998175,0.3517178031110764,3.6560932450021204e-05,0.016019412762545964,0.01898029193517502,0.03399492484650686,0.04614933093877424,0.028910101742924094,0.006688275113073335,0.14143838038478182,0.02115112461185112,0.0913796098354319
2,40.6314171962738,42.463135929107665,65319.53515625,0.12020274052828758,0.32271843466042427,0.3513398541436802,0.3182443489378935,0.0002455574654469535,0.009871864904531536,0.051919452185508794,0.015971284925051604,0.1399741891338455,0.01692702947003576,6.222720039825409e-05,0.18548469219994668,0.035882903070409373,0.11399378857056648
3,33.07176019763946,35.57743999481201,57229.4609375,0.1269224278740851,0.36082066120676326,0.3530428255336225,0.34322895693374667,0.00043502343992758615,0.021019195126422443,0.04179266133115133,0.02284712419635664,0.1404340786195849,0.07678879784809789,0.003815051741639246,0.1477289061349215,0.02266110434336237,0.11537717590750958
4,46.365216829299925,50.39185899734497,66184.7578125,0.11322450400510051,0.23288037127687264,0.2946398822703651,0.37806172784287534,0.0,0.03948796017430496,0.049634118689835714,0.03133129224868951,0.13054095449372105,0.09906752446168163,0.007235569313025432,0.08282885371877671,0.03720352603882242,0.08900677153733605
5,13.058214134693145,14.22919038772583,33734.2890625,0.1463532536999573,0.2928975038621336,0.3094313728728597,0.4286547286811782,0.0006210241229451408,0.05740720930903855,0.1428547906333654,0.08551398818686363,0.15830292751754746,0.05949982786475112,0.00160203958588138,0.1738036762156495,0.02240591584569606,0.16959729340153556
6,76.70441133880615,83.58777755737304,113362.53125,0.08527124559444119,0.18534371191585386,0.24802196020698328,0.27889455594445506,0.0006000237780320706,0.011020428646046477,0.019251503364466033,0.05501832689508699,0.07519598677447396,0.012257073622041592,0.0,0.12307165902381385,0.010643852296513072,0.08920711025996929
7,19.07859844446182,20.127015442848204,37371.890625,0.18521396528627437,0.43516803405774024,0.5696706411213557,0.4640952458297377,0.00014773832587720628,0.025557639964419624,0.04127579222686907,0.07032237051671623,0.22361558772915047,0.14870380214843656,0.01299027824337915,0.21007431070876065,0.024154841193146506,0.18200526665597772
8,24.907407070159913,26.365956525802613,43372.03515625,0.1334937491949664,0.3760381135787463,0.4356952222243789,0.3457570335030474,0.00011922716948738279,0.008709207937447347,0.008136409507594124,0.04817004015443313,0.1549940849967251,0.051098258943862114,0.006116429905185439,0.16205627346366086,0.02312038338056251,0.11540805476943243
9,5.769821793079376,6.34105628490448,9485.7294921875,0.20202424642125547,0.5411502299120821,0.5898317242396361,0.47268647247123124,2.372494394981992e-05,0.05389427808654451,0.0936522613471576,0.09194143897394363,0.2166613081841889,0.12736052098374498,0.015623310262787932,0.23845558362352856,0.03524070614775307,0.14979364429977213
10,14.03616174507141,14.835633974075318,25117.833984375,0.12717148949062654,0.35353699833731006,0.38419041277293237,0.3882454198851258,0.00038565416587887203,0.020800103904434427,0.045110332554654034,0.0310500052452507,0.08662458517606786,0.06301363120884439,0.012715147718280136,0.1177610811884685,0.01816320339754285,0.1316327878233553
11,41.43151264572143,46.58991834640503,61893.16796875,0.10358340103841122,0.217973951172026,0.26906421762352417,0.3299701545605689,0.00033635462399093615,0.024147601493918674,0.07272703815516408,0.05077884409367235,0.08492722367933203,0.06181234065531919,0.0030215818904376166,0.10036479606256878,0.021144604318475743,0.11031550517034727
12,3.6976334557533264,4.152268574237824,5972.86181640625,0.19158809686572498,0.5214898761584504,0.5910900348431078,0.38954524856992845,0.0,0.048228784688718496,0.09335388207557921,0.06556582696096587,0.1873419079027821,0.12753924854471688,0.012550243405673551,0.22031145802396127,0.04472487815179538,0.18890386992874536
13,41.03516284656525,46.62549200057983,64441.18359375,0.10316968388722284,0.3129914727258479,0.26733482216114324,0.3238375857290787,3.207945439263969e-06,0.004937269718220937,0.025537170415266847,0.0062189168077073295,0.08624572423988792,0.07549272796869541,0.01743919914023007,0.09668858141106253,0.028157944012372173,0.09632126825894428
14,21.889763487815856,25.721401281356812,37316.76171875,0.13916212343292625,0.39711970626786564,0.32547538374116086,0.3278255222249007,8.01563736340495e-06,0.018787487322507984,0.0642377182403925,0.07174169179242121,0.17603089155881463,0.1399285375855405,0.0008502266099848927,0.1463562852782341,0.009200975658803725,0.13154516271005104
15,11.245453768730163,11.142113246917724,17486.806640625,0.1463442306354591,0.44998300281250686,0.3987253049929058,0.3769948234580446,0.00087122700507428,0.013674476270818156,0.0659779801843853,0.04139166487996365,0.14900420213755525,0.05361608129003755,0.008705773608805053,0.15741734101767738,0.04941611214084402,0.13669700846235033
16,26.58759390640259,28.702946701049804,48926.6875,0.10065451872890879,0.2426088302374182,0.2354514364346895,0.26897395117928047,6.788952676756747e-05,0.016211985612636922,0.07751001730054566,0.04492637592544055,0.07138797149900382,0.039361839071354404,0.02103278330325567,0.1358798277586811,0.045113425255002046,0.10998241037173849
17,58.8529603099823,63.5488250541687,92560.109375,0.09722079386125802,0.15660383572550948,0.18623214448677927,0.41311454564488076,0.0006515769714081819,0.030276621079686726,0.0538010295491858,0.026267491903577047,0.09374345926520909,0.01721827409401763,0.0019851556441785752,0.14263788278582692,0.02029636510552201,0.12104193794057298
18,18.713546235084532,20.29157253265381,27755.6171875,0.12328108419853247,0.26871792639951025,0.35860608813026734,0.3852458687094308,0.0002572547655539492,0.038738384405724344,0.07111160396681948,0.039189355898556426,0.07587614119230932,0.08998229096706253,0.0011439070387824237,0.1447197449662312,0.004802930882776526,0.12426259725789747
19,13.008871141433715,14.280106525421143,25114.861328125,0.13441454196445105,0.34057484048805337,0.2627963810367188,0.42363059592753893,0.00039844366300758113,0.022867598115242988,0.058470910327855924,0.05754706977807421,0.13518180000984972,0.06507048162837706,0.002675776429786847,0.16958593601427757,0.033665102590925464,0.17492410952815513
20,12.513495475769043,13.04219365119934,21605.806640625,0.1430067613600219,0.4168136462216099,0.3740293094065005,0.380607735702584,0.001136075759277299,0.019626330116307846,0.06378521661298925,0.035668256575692205,0.12855139228236584,0.116122125346093,0.0025185255035086477,0.1314612319413214,0.05751665097107917,0.13125140124095608
