sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,0.07755350859463214,0.7337002289295197,25.504291534423828,0.585661495168245,0.9163974231505346,0.9652266227827604,0.7743982388914371,0.0,0.17147929677926285,0.49339777058653195,0.3414357985308233,0.7454183642557648,0.8258687172296516,0.5148320843977269,0.6941898179544048,0.6471498528767516,0.5238054497515341
2,0.07754141588509082,0.7371069613099098,25.380413055419922,0.5868052844904252,0.9166565999262001,0.9663263436120346,0.7742403700627224,0.0,0.16953380975384358,0.492860164607594,0.3382654626982635,0.7469835485448305,0.8302924150804762,0.523607649683547,0.6923361483832539,0.6523061710335474,0.5250600149892141
3,0.07766175574809313,0.7352678951621056,23.665184020996094,0.5861423205551968,0.9158237037063713,0.9658141410182164,0.7737368783536479,0.0,0.17445256247492993,0.492775163776166,0.3377662473076115,0.748277677011812,0.8293787084443752,0.5167442435226758,0.6946754678443415,0.6481169913253855,0.5222883824320259
4,0.0772916849553585,0.7326374024152755,24.997207641601562,0.5858980892792428,0.914898500739374,0.9646719139801582,0.7733291529100605,0.0,0.17229178296341574,0.4995942850981006,0.3369313144098673,0.7461389422782376,0.827639995970433,0.5191840394154712,0.6927722991743677,0.6453391639077035,0.5238837697829671
5,0.07740671405941248,0.7404497581720352,23.57504653930664,0.5867752893907997,0.9166284108041228,0.9649696135454623,0.7749834080217076,0.0,0.17413349838126072,0.49468157209586294,0.33923959506062634,0.7477860959825954,0.8278882130308143,0.5183396113078627,0.6941932869385091,0.6510970618421029,0.5241383950694698
6,0.07778443632274866,0.7367114412784577,23.514644622802734,0.5868126873391953,0.915799606416976,0.9645849039095633,0.7768673618593197,0.0,0.16907087141949234,0.49797048958681656,0.33918153499685244,0.745821181741576,0.8259046030379191,0.5249127339017551,0.6951578161799488,0.6484887463287559,0.5248050860305649
7,0.07751034132391214,0.7423251274228096,24.26930046081543,0.5849861832602787,0.9164028454591023,0.9653617116751191,0.7740464493465615,0.0,0.17101230756581784,0.49366447829421656,0.3345235985376599,0.7462898558207552,0.8253334692473734,0.514108470098404,0.6930584613638118,0.6466347336455077,0.5243840013292947
8,0.07762005736678838,0.7347911620140075,24.54061508178711,0.585339683167039,0.9154729565765856,0.9654653467863058,0.7748457774221049,0.0,0.17564473678971448,0.492589550007105,0.33959199789908534,0.746955061331402,0.8255570964494007,0.5135531788954747,0.6936981025979265,0.6441508309624822,0.5218912454539198
9,0.0777618651688099,0.7320945602655411,22.442546844482422,0.5849270617242452,0.9151934496159582,0.9642944974961128,0.7729533406675035,0.0,0.17046757481375452,0.4945618198758856,0.3385787238713103,0.7464884508037192,0.8269651724846335,0.5111082546007669,0.6913875884645269,0.6497791673487981,0.5222737623722181
10,0.07701035771518945,0.7382641917467118,22.9063663482666,0.5856777003447092,0.9160526935156736,0.965682667511043,0.7755549171067789,0.0,0.17912349725755133,0.48901076809748295,0.3397166620124144,0.7468258919751233,0.8292950538128215,0.5091919274450527,0.692529365178932,0.6474689971822122,0.5233576633861343
11,0.07751451984792948,0.736855194568634,25.089651107788086,0.5839358473401265,0.9167041035192998,0.9654119357516011,0.7741717405527605,0.0,0.16897261571380578,0.49159757825027145,0.3385698161654727,0.746867813223864,0.8264323215501097,0.4967482985771445,0.6925740990522088,0.6507793740915333,0.5223363189735731
