sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,2.3807743058813373,2.574780798539807,1792.506591796875,0.09497920646576327,0.11417777237815491,0.364775528108009,0.02600014719885185,0.001980959524014143,0.0029324706903678687,0.024482440546433653,0.0012081836740568265,0.22427614960621797
2,2.0429021884523664,2.1479903180530866,1351.7083740234375,0.1582728957973214,0.4022792939515791,0.43037904006545147,0.021256525393451346,0.0013807943019221807,0.007290720775275462,0.07215167909574229,0.0014778509324193498,0.32996726186273
3,2.437773854280341,2.639424587887,5069.5517578125,0.12654114864221444,0.3789129353286472,0.31481604519614514,0.034512244895558764,0.0017990859380918045,0.007232828083603435,0.027830787302709038,0.0015874949119063378,0.24563776748105348
4,3.7343266142182596,3.841039053033346,8513.671875,0.0494434543861388,0.12792894171933064,0.13320249385114594,0.0005296999838147227,0.0008043684782044878,0.0024093853321883,0.0006443547365580442,0.001292549642678367,0.1287358413451898
5,1.9677592626460576,2.025052624295108,1064.512939453125,0.10957539503393603,0.28793412714363725,0.3355135940822422,0.004876142624270062,0.0017842347298879044,0.0031336292056171116,0.006537406010843615,0.003442039858769373,0.23338198661622078
6,1.8314338695342058,1.8707571647314467,1075.5799560546875,0.19997077803312138,0.5943572378109327,0.42299314228273494,0.07937852080683264,0.0031490269195033893,0.054914064214144666,0.021185749252107696,0.0035842826744121076,0.42020420030430294
7,4.3462923685896735,4.731592066708555,13151.2412109375,0.09677150208568047,0.28604512799313414,0.2062017020529879,0.011011543134872417,0.0008726457866111716,0.004499486705440131,0.030305955563763243,0.0010355019822087595,0.23420005346642606
8,2.4344419671129236,2.5724194083574594,2612.093994140625,0.09210758681097647,0.28609865320097994,0.23130178842711968,0.00720177142979152,0.0006115636749252869,0.0028723375332146937,0.028980078511438495,0.0016360488264229459,0.1781584528839192
9,3.3445041758851155,3.7006358310367924,8965.119140625,0.07688677509542594,0.1144127277071543,0.24994809673131044,0.024851858676571848,0.0012608153222503707,0.005919100334865121,0.028537944363344777,0.0012510396722331368,0.18891261795567743
10,4.2619323134600275,4.870934079118116,11731.0673828125,0.10951372344050204,0.38106344564298383,0.27625943734204916,0.011709857950874264,0.0008272774852693958,0.005495423878856692,0.030019333875142527,0.002149877995525126,0.16858513335331513
11,1.7640585385414227,1.7858024138835515,514.9000244140625,0.2197084855746634,0.5283045138255617,0.6066878985970268,0.04650735195865158,0.0034771492545617594,0.028257388183279476,0.030190956266651813,0.026003282272361247,0.48823934423921284
12,2.2668134253051457,2.3630736623192794,1862.7896728515625,0.10334481135543479,0.24498529456836726,0.30882297420925,0.014343132445823494,0.0013773864571359126,0.0026085772959313935,0.03682643978322523,0.0016130564888041084,0.2161816295949409
13,3.0890644109593888,3.275880368670806,7640.77294921875,0.09622930923966566,0.22602943105326054,0.31756658926695547,0.026019852558992685,0.0015715108983974267,0.0035774907860826695,0.00531442969692668,0.0025184510353861047,0.18723671862132374
14,2.060250153568447,2.1152740087030626,1152.4263916015625,0.11285486358929897,0.18166054840153473,0.3975770563073489,0.021668357182238775,0.0017463928561617227,0.004489159532548097,0.03367861589107815,0.002783300403048198,0.2592354781404332
15,2.570481608088786,2.6568082984042154,7639.6845703125,0.12164635446128336,0.3247645657992611,0.34226884180837,0.010788114273436171,0.0005733008578665564,0.008345723842263703,0.03258610647817224,0.006731191819478058,0.24711299081141908
16,2.1889605821052123,2.257899725692149,1372.260009765625,0.09615709540240608,0.21309787218933035,0.30732598053731025,0.005765564639932561,0.0004126695195509251,0.002652881162135504,0.014094174186456709,0.0018002946302220295,0.22410732635431033
17,2.0588580747238563,2.1277161229252344,1106.449462890625,0.1132809199110974,0.30260068846940713,0.2928747526461521,0.011002371747657327,0.0008348981439226747,0.0017615459284748875,0.01431398534297092,0.0025175804192432306,0.2803415365909511
18,2.011062519085338,2.036676515534706,2040.4754638671875,0.17803801983177886,0.4608442240500826,0.40264261817065555,0.07071923196957965,0.002549920133735094,0.07279809156205201,0.06532675966182272,0.002903558247425797,0.3465197548588775
19,1.8211581015463967,1.8562629508211876,732.8348388671875,0.17317086281665978,0.45113276938469127,0.47701388343910106,0.01833722311153299,0.0033801757261466532,0.003048043146196829,0.04577757161675235,0.00362024619794631,0.3830569899109108
20,2.0321840197256145,2.1206193884243287,2190.313720703125,0.1423145182331158,0.43939386376920386,0.2622302106245891,0.037556729904325785,0.0017565225011262641,0.0046308062293119925,0.05885630507202039,0.00593677080967229,0.32815493695467685
