sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,1.473206423846303,1.490828109258703,703.3729248046875,0.7043447674216645,0.9324401363236857,0.9203952563347215,0.7657571504727091,0.1611264261424231,0.7812293456708526,0.5310907649751695,0.6419856785871779,0.9007333808665768
2,1.4682748509672465,1.4897289905607163,711.4207153320312,0.7049026574580237,0.932450619126163,0.9204724610546932,0.7720637204732701,0.16120919997904332,0.7946078056977011,0.5209108444764116,0.6395744191155701,0.897932189741337
3,1.4637233545259805,1.4919383569875038,723.1361083984375,0.7062898063906524,0.9340833881356744,0.919773531758971,0.7746425785760661,0.16374144519068046,0.7930920378803398,0.5252761459957821,0.6354894751727203,0.9042198484149849
4,1.4593073916864512,1.4896166223695673,723.6039428710938,0.7078936308427943,0.9328545731696989,0.9202380532977381,0.7853880051590714,0.18128722301887187,0.7924868928677417,0.5244956586294826,0.6237778138703914,0.9026208267293588
5,1.4635374151055076,1.4911183335777376,717.746337890625,0.713217478297046,0.9346512035760571,0.9210028015123056,0.7818553234266804,0.19405367654394892,0.8081880058243879,0.5215474145243888,0.6399005569203966,0.904540844048202
6,1.4632483490935801,1.4909531521899833,715.6171264648438,0.7088170453302381,0.9336311776352788,0.9211442346611592,0.7767790656989315,0.159642572847645,0.7994598044017037,0.53616655379687,0.640692731566518,0.9030202220337991
7,1.4681362949928873,1.4924060586463146,711.9849853515625,0.7052272725492956,0.9359057147638257,0.9238639043229518,0.783022942800843,0.14668022490728555,0.7914979910258253,0.5162297495329237,0.6333013561243622,0.9113162969163481
8,1.4724664097779132,1.4915623603781965,702.01318359375,0.7074790590675853,0.9339218313810259,0.9221345398901738,0.7746836059567205,0.1600670262344871,0.7998393171716874,0.5241540476088383,0.6411144912061567,0.9039176130915932
9,1.4682636229991948,1.4937996705660492,706.5557250976562,0.7017262139694393,0.9340625020832188,0.9217620681056307,0.7862448104950024,0.13443337996872684,0.7893934727848451,0.5228409904277155,0.6228045040168954,0.902267983873481
10,1.4693215505425108,1.489101168636235,710.9573364257812,0.7071993703796555,0.9331450876196827,0.9210621248023986,0.7873294773545483,0.1574832934056235,0.7905783473799076,0.5328120401900197,0.6339946920080476,0.9011899002770161
11,1.4652504365827508,1.4927291298118475,711.3611450195312,0.7093022256002529,0.9328620047394578,0.9220761407856061,0.7840823953334879,0.1839015192097538,0.7963169601619828,0.5248304553671909,0.6307315294880104,0.8996167997165332
12,1.4663783994367263,1.4902654184862059,710.03076171875,0.7113622022863184,0.9316708654035655,0.9205867276596595,0.7945805178281609,0.1777154793315743,0.8039039424682163,0.5211044307680386,0.6465269652164664,0.8948086896148663
13,1.4669134479070436,1.4905673367846297,713.4066162109375,0.7029715249804372,0.9310412080074656,0.9197980963899435,0.7887653751206253,0.1477289137220488,0.8025374907534016,0.5251918601219674,0.6147493966254316,0.8939598591026137
14,1.4681918531719347,1.4926612935538783,709.4453735351562,0.7055322281224722,0.9340998909675013,0.9209824118295725,0.789767639793616,0.16434635724300872,0.7885701770285783,0.522616406890086,0.6192504523132593,0.9046244889141553
15,1.4701366558650393,1.492694384368794,705.4283447265625,0.708820666490453,0.9329442638485349,0.9222858898907962,0.7736236446543188,0.18181227741635184,0.798538148614241,0.5274882570836302,0.6323667735377707,0.9015060768779795
16,1.4664711477137828,1.490961210120707,712.6271362304688,0.7066795888737375,0.9303806225409,0.9200068653122696,0.7779741960504896,0.17694813808619245,0.788841880782857,0.5242321217137498,0.6361524070087912,0.8989004794946505
17,1.465989594195921,1.4910263744328005,715.8720703125,0.7116823468204992,0.9352522648223788,0.9206430656032738,0.7864635598702543,0.1881452123299752,0.7987352098338482,0.5279754626788178,0.6317728610768208,0.9044711383486244
18,1.4657836951855214,1.492524813277814,711.2139282226562,0.7075934025017547,0.9357790864512865,0.9207854414373619,0.78477990859365,0.14736451766700218,0.7964558770989639,0.5279765809179293,0.6369515510152011,0.9106542568326428
19,1.4654233665906549,1.4924546587905967,708.6591186523438,0.7074673017692216,0.9319781589586021,0.9212112318525891,0.7805054559207889,0.19264073612729538,0.7870398355800037,0.5216277807561632,0.6310088016249153,0.8937264133334148
20,1.4700256236399565,1.4913945580078478,707.9404296875,0.7077336255735414,0.9335772733932525,0.9211640697875116,0.7839889384594754,0.18499531179600834,0.7856245701127426,0.5231069814011857,0.6221844946853383,0.907227364952817
