sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,1.5447526052488487,1.569237659386902,811.4187622070312,0.6031271114774321,0.8807712355469429,0.8818896517132002,0.5372761340771428,0.10422565529117613,0.6775576909677133,0.37812616483019446,0.5288745093879282,0.836295850005159
2,1.4892879636260097,1.5146666420871138,688.0902099609375,0.6682534628112294,0.9246601700321201,0.9125815842129549,0.7350578444243283,0.14804607313920778,0.7297423193376951,0.48366061614331124,0.5333370885671905,0.8789420066330278
3,1.4888807190463917,1.5157842182806784,716.8967895507812,0.6632455128688683,0.9231207108848456,0.9082773053331575,0.728898004198632,0.1379530957564646,0.7473863396703926,0.4247758197893706,0.5514909284216537,0.8840618988964298
4,1.5320204804326305,1.5651295020397675,814.3836669921875,0.5927285606753229,0.8943485382500587,0.883588137070762,0.5340489814602883,0.0989754923305701,0.7052443826381384,0.35239121798086503,0.43986552952524666,0.833366206146654
5,1.5095903735537675,1.5416167880075553,823.80908203125,0.6263989210945742,0.905594063732655,0.8912154490140588,0.6449939877940876,0.12677356699270975,0.7278614214019751,0.3417773933834456,0.5150859362168743,0.8578895502207879
6,1.4755137076024472,1.5029854476622095,672.9471435546875,0.6836274154889028,0.9284426202681535,0.9138301863837663,0.7605838054970188,0.14393143863690255,0.7918679038241903,0.44105123376471334,0.5950710763580845,0.8942410591783938
7,1.4978610059639017,1.5220898662082125,677.3301391601562,0.6330255465403124,0.9236655810194294,0.9083770915316984,0.7113229161467939,0.0960921875496016,0.7391944671051207,0.413342197812117,0.3888315270935961,0.8833784040641416
8,1.5134496165013347,1.5343439449322092,709.5074462890625,0.6202963628452033,0.918911063127066,0.902217211834619,0.6668737624129201,0.10042137986181615,0.7351484079093279,0.33867302665739657,0.4261122774841735,0.8740137734743072
9,1.5472294721752986,1.575324467954312,816.6839599609375,0.560784373580157,0.8921617801925977,0.8763796738251479,0.6072787174218786,0.04682815305872209,0.5421403780890935,0.35258267897228296,0.34288838044485637,0.8260152266366765
10,1.498908744940428,1.5183994936835863,703.50390625,0.5925475923881723,0.9126956248504852,0.8920035591561105,0.6787138289900566,0.08705222148774279,0.7287592651769639,0.335951847608625,0.2418086500655308,0.8633957417698634
11,1.4719044422699852,1.500060713890499,730.3658447265625,0.6980045998946266,0.9278651157355413,0.9187184859365382,0.7845265121308679,0.16138331551250604,0.782743542810657,0.5019978655926499,0.6186879298152115,0.8881140316230406
12,1.5072655923088978,1.5327871785113503,727.6638793945312,0.6396787316605042,0.9162180405783771,0.9046116426309313,0.6912706788150834,0.1219545269628893,0.7620790475589491,0.3978270545866548,0.46278883169102336,0.8606800304601245
13,1.4927095354821234,1.5179665830314046,781.326904296875,0.6443528648688132,0.91838798564775,0.9031574199938684,0.7027604703657906,0.09226908692349847,0.7532649287035252,0.41362730151284155,0.5013386414530978,0.8700170843501336
14,1.5069549966134062,1.5340228473128565,808.3353881835938,0.6696059056303517,0.9207843454086124,0.9094419580347535,0.7222500339351161,0.13738589945194518,0.7503231443570691,0.45814718044591934,0.5769369713969994,0.8815777120123982
15,1.5031816425221698,1.5273821616290446,799.2630004882812,0.6501146254097283,0.918449047782751,0.903654612903464,0.6883834527696152,0.13478802872024817,0.7422868270969537,0.4075313992013202,0.5313475572169971,0.8744760775864775
16,1.5056867733601609,1.5311253237396003,770.5792846679688,0.6520450336029113,0.9156076167430443,0.9078664888013781,0.7136279569968136,0.11972304524154742,0.7564012423632206,0.4055639657096392,0.526493672312141,0.8710762806555066
17,1.510049523826635,1.5342341144693574,774.7872314453125,0.6569327508061678,0.9053719018014493,0.905438911811248,0.726431811065461,0.15741805477981843,0.7010134821013482,0.4527232016884034,0.5609214060718496,0.8461432371297641
18,1.4774709717554142,1.504063110423546,690.7201538085938,0.6814094655705838,0.9282898373526476,0.9129801471713613,0.7559233469397089,0.13356063723473047,0.7763162537312379,0.4803145589658191,0.5684422906839622,0.8954486524852032
19,1.4815075211143818,1.5088085569213971,762.11865234375,0.6774740907087377,0.9232186382157758,0.9147734841604295,0.7568396275591408,0.1387715273380324,0.7674984783931832,0.454991426611797,0.5874288930430762,0.8762706503484667
20,1.491202290463104,1.5113800085880889,802.038330078125,0.6628889395925306,0.9233170544807415,0.9085415834316956,0.7285902756502364,0.13284502968310805,0.7596715744286733,0.40616718006208163,0.5537559723011514,0.8902228467025566
