sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,2.474615986717942,2.9665647029342628,1022.69384765625,0.5976775884628296,0.9216946959495544,0.9843446612358093,0.7884942889213562,0.0,0.1484752595424652,0.2932690978050232,0.48993465304374695,0.843536913394928,0.7665510773658752,0.638349711894989,0.7344862222671509,0.6427814960479736,0.517890989780426
2,2.472482533019002,3.080029555954876,1037.28662109375,0.5866058468818665,0.9246137142181396,0.9834091663360596,0.7688844799995422,0.0,0.15554699301719666,0.3317071497440338,0.5075621008872986,0.8464255332946777,0.7516545653343201,0.6853102445602417,0.5531290769577026,0.5754546523094177,0.542177677154541
3,2.4598664806482167,3.0865817455558884,1055.05517578125,0.645045816898346,0.9471628069877625,0.9843687415122986,0.7784940600395203,0.6450456976890564,0.17752189934253693,0.4426007568836212,0.5389321446418762,0.83172208070755,0.7402440905570984,0.638745129108429,0.6780989766120911,0.46833235025405884,0.5143261551856995
4,2.468501335383284,3.0776624973102202,1032.8524169921875,0.5923202633857727,0.9259251952171326,0.9815676808357239,0.7837172150611877,0.0,0.1888214498758316,0.33314719796180725,0.5108845829963684,0.834418773651123,0.7500468492507935,0.6640958786010742,0.6400517821311951,0.5816595554351807,0.5058274269104004
5,2.465938116787998,3.1169990034387,1031.1966552734375,0.5462791919708252,0.9057316184043884,0.9862620234489441,0.7684390544891357,0.0,0.16648928821086884,0.3646758198738098,0.4900512099266052,0.7941621541976929,0.7340461611747742,0.6546772122383118,0.24314703047275543,0.4841260612010956,0.5098221898078918
6,2.4748988896986353,3.070045571311626,1035.6092529296875,0.6396559476852417,0.9210819602012634,0.9843522906303406,0.7796217799186707,0.6396558880805969,0.17749521136283875,0.4228299558162689,0.5335691571235657,0.840297281742096,0.7369719743728638,0.6875717043876648,0.6230971813201904,0.4114743173122406,0.5575088262557983
7,2.463342534747598,3.069732171117542,1039.760498046875,0.5973495841026306,0.9265357851982117,0.9843152165412903,0.7846145033836365,0.0002314302691956982,0.20640668272972107,0.3352322578430176,0.5432611703872681,0.8282003402709961,0.7222282886505127,0.6903859376907349,0.6075603365898132,0.5926312208175659,0.5439419746398926
8,2.4711622909001565,3.0718562670612894,1063.1751708984375,0.5934646129608154,0.9294902682304382,0.9842559695243835,0.7728573083877563,0.0,0.18623988330364227,0.37246567010879517,0.5052550435066223,0.8419889211654663,0.7388357520103455,0.6582052111625671,0.6835697293281555,0.5210440754890442,0.5208314657211304
9,2.4694974541977945,3.1428923523480745,1046.4747314453125,0.5964086055755615,0.9148585200309753,0.9822758436203003,0.783028244972229,0.0,0.20840299129486084,0.426374226808548,0.5059095621109009,0.8274957537651062,0.7504591345787048,0.643746018409729,0.6718205809593201,0.5277096629142761,0.5112320780754089
10,2.464230005995626,3.0735156921229274,1039.5003662109375,0.5678266286849976,0.9278130531311035,0.985316812992096,0.7720839977264404,0.0,0.16270452737808228,0.35136908292770386,0.4787595570087433,0.823096752166748,0.745799720287323,0.6420336365699768,0.4683659076690674,0.4919464588165283,0.5324575304985046
