sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,2.7343150862378947,3.3419690546237524,6988.1142578125,0.484688401222229,0.9310141205787659,0.9785994291305542,0.736845076084137,0.0,0.12171334028244019,0.050477534532547,0.43706902861595154,0.7616215348243713,0.6876594424247742,0.5931721329689026,0.31307727098464966,0.2340552657842636,0.45564499497413635
2,2.7953684421808145,3.4583042237905275,8701.380859375,0.49979832768440247,0.8798354864120483,0.9828668236732483,0.7152684330940247,0.0,0.20223304629325867,0.25515061616897583,0.30225181579589844,0.7693173289299011,0.6903461217880249,0.5656337738037109,0.4530349373817444,0.2512645721435547,0.4301752746105194
3,2.7034352039610834,3.3720632425504626,5907.33154296875,0.5486067533493042,0.9142703413963318,0.982600212097168,0.7348849177360535,0.0,0.22559894621372223,0.2844681143760681,0.3642520308494568,0.8222460746765137,0.7283772826194763,0.6208111643791199,0.5940307378768921,0.37556520104408264,0.4847828149795532
4,2.7133855631189236,3.491542309855286,5530.91943359375,0.5189582109451294,0.9093551635742188,0.9710254669189453,0.7406619191169739,0.0,0.13879640400409698,0.30246996879577637,0.3101237118244171,0.7800498008728027,0.6669880747795105,0.5205236077308655,0.531295120716095,0.4361095726490021,0.43905875086784363
5,2.7143422070948238,3.426045575575775,6100.3505859375,0.5328516364097595,0.9131844639778137,0.9814484715461731,0.7217633724212646,0.0,0.25138506293296814,0.22185561060905457,0.2852492928504944,0.8180119395256042,0.6870259642601013,0.5826815366744995,0.7877590656280518,0.22950270771980286,0.447203665971756
6,2.74300369568771,3.4464868381721954,7893.5458984375,0.5089661478996277,0.9039868712425232,0.9824215769767761,0.714507520198822,0.0,0.19491879642009735,0.11120336502790451,0.35875770449638367,0.8201655745506287,0.6704707741737366,0.641143262386322,0.4546833336353302,0.28367820382118225,0.4806230664253235
7,2.6923378187275993,3.378624248255989,4368.39599609375,0.5180832147598267,0.903907060623169,0.9813881516456604,0.7444148063659668,0.0,0.0953834280371666,0.10132341086864471,0.4398808479309082,0.7898165583610535,0.68813556432724,0.6316709518432617,0.5461714267730713,0.33096081018447876,0.4820285737514496
8,2.7318140949203835,3.4312182689461497,6202.41650390625,0.512917697429657,0.8975227475166321,0.9802059531211853,0.7295258641242981,0.0003591055574361235,0.18446224927902222,0.25642940402030945,0.36214393377304077,0.8235703110694885,0.6675041317939758,0.5532205104827881,0.5815114974975586,0.2200246900320053,0.4114494025707245
9,2.730462186918174,3.4624900947663764,4929.28271484375,0.49185335636138916,0.9040123224258423,0.9828882813453674,0.7354984283447266,0.0,0.1290024369955063,0.27240297198295593,0.33409765362739563,0.7807474732398987,0.7089428901672363,0.6314128041267395,0.1631515473127365,0.2681158781051636,0.4838201701641083
10,2.7171063603565604,3.461690249947124,6050.58447265625,0.48964500427246094,0.9072165489196777,0.9804362058639526,0.7211085557937622,0.0,0.10386507213115692,0.15172773599624634,0.30682700872421265,0.7650630474090576,0.6129657030105591,0.6026913523674011,0.5518329739570618,0.21155956387519836,0.4500911235809326
11,2.7173150610573527,3.378754836543039,6703.59619140625,0.5341141223907471,0.9203513860702515,0.9783763289451599,0.7412577271461487,0.0,0.09658345580101013,0.24043765664100647,0.38410064578056335,0.7767021656036377,0.7095140814781189,0.6184471845626831,0.6705927848815918,0.3218649923801422,0.4852554500102997
12,2.7083853694604305,3.3220544179044236,4174.65966796875,0.5503203868865967,0.9160327315330505,0.9785386919975281,0.7515681385993958,0.0,0.19288340210914612,0.34226465225219727,0.4870988726615906,0.8003807067871094,0.6571586728096008,0.6024096012115479,0.6121867299079895,0.35061678290367126,0.4630257785320282
13,2.748623908161127,3.408860128415608,7025.8017578125,0.5100686550140381,0.9060457944869995,0.9811522364616394,0.7114397287368774,0.0,0.24930742383003235,0.18955805897712708,0.33489158749580383,0.7854967713356018,0.671323835849762,0.6155944466590881,0.37836599349975586,0.3363730013370514,0.47134411334991455
14,2.731594627741879,3.4514963782654884,7090.32568359375,0.5008457899093628,0.9018726348876953,0.9803392291069031,0.7105735540390015,0.0,0.12482761591672897,0.1734965592622757,0.3662845194339752,0.7972347140312195,0.6759097576141357,0.6443713903427124,0.3854793310165405,0.2741413414478302,0.4764644503593445
15,2.686694491633159,3.4647428155013755,4500.4521484375,0.5081737637519836,0.9398975372314453,0.9800707101821899,0.7532644271850586,0.0,0.07495085150003433,0.22299329936504364,0.383520245552063,0.8130123615264893,0.7281216979026794,0.602837085723877,0.2999397814273834,0.34067654609680176,0.46697476506233215
16,2.693104525898585,3.375984340532964,5089.052734375,0.5063275098800659,0.9067202210426331,0.9788674116134644,0.7315039038658142,0.0,0.12335072457790375,0.23849843442440033,0.4206148386001587,0.764324426651001,0.6925638914108276,0.5571368932723999,0.43965116143226624,0.27119460701942444,0.4578302204608917
17,2.73414241740867,3.4457479333261265,7067.4560546875,0.5406962633132935,0.9230275750160217,0.9781761169433594,0.7461667060852051,0.0,0.18914583325386047,0.354376882314682,0.3122707009315491,0.7922393083572388,0.6883288621902466,0.6073029637336731,0.5133956074714661,0.4588222801685333,0.4657987654209137
18,2.726598525670122,3.40560780129536,5996.37841796875,0.5126785635948181,0.8901462554931641,0.9811149835586548,0.7203232049942017,0.0,0.15207697451114655,0.17001484334468842,0.4953646957874298,0.8344101905822754,0.7180401682853699,0.5262139439582825,0.4969744086265564,0.26176464557647705,0.4183772802352905
19,2.7040904567666844,3.394138249997502,5099.578125,0.5172418355941772,0.9278483986854553,0.9809463620185852,0.7383576035499573,0.0,0.181875541806221,0.2080172449350357,0.39745762944221497,0.7900682687759399,0.7103593349456787,0.6211727261543274,0.37560054659843445,0.3006608784198761,0.4917786419391632
20,2.69242697926761,3.4061801106949967,4479.62353515625,0.5252851843833923,0.8981293439865112,0.9791079759597778,0.7282206416130066,0.0,0.19853444397449493,0.25601503252983093,0.35938596725463867,0.8211153149604797,0.6961440443992615,0.5680687427520752,0.5684975385665894,0.29912069439888,0.45636704564094543
