sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,0.08482144636619751,0.13062021291067857,20.049728393554688,0.6963255444352103,0.9395491869669568,0.9187095983734193,0.7815214303050659,0.16488909768799417,0.7751899740810556,0.5016842559405283,0.5724669465505358,0.9165938655761274
2,0.08281733599229442,0.12874984580155555,19.7646427154541,0.6964016433290383,0.9388769888877658,0.9191021033866107,0.777702043171892,0.1619991513608535,0.7838329558975934,0.4986410493578916,0.5778038938347616,0.9132549607349392
3,0.08135466115081437,0.12531285889330682,22.986652374267578,0.6960890621875648,0.9398916442047133,0.9184288452763925,0.7740423005031704,0.1576685637623285,0.77970899575784,0.5048437016918049,0.5758005270302643,0.918327919274005
4,0.0806199044035588,0.1304007788661377,37.369346618652344,0.6909087697300456,0.9388268477506673,0.9185987936038541,0.7841264121283941,0.1678003158022592,0.7641124931867918,0.4979172140072935,0.5385941630703963,0.9172939182907084
5,0.08051885827133856,0.1287695145530516,17.624588012695312,0.6993309261031122,0.9404215355572241,0.9196270130357288,0.7795501543183327,0.18521162780785133,0.7870159835268393,0.49092099638332665,0.5738256981942751,0.91807440000132
6,0.08110247752766443,0.12761084434360104,26.817398071289062,0.6964568791107677,0.9401358162442272,0.9197865649512112,0.7843148731732215,0.14723613281872985,0.7866358343436157,0.50301337522964,0.5718017538108506,0.9187306823146458
7,0.08221318796055067,0.13285081683909716,24.472177505493164,0.692358183442657,0.9402380634550138,0.9223022742123247,0.7923648158929696,0.14950988743880692,0.7694584620019582,0.4904747857941566,0.5537260227465626,0.9207911559994628
8,0.08473025905964289,0.13587541066169107,34.044219970703125,0.692984361949536,0.9396508401634401,0.920396127079045,0.7793026612311043,0.15244251113017196,0.780872979112905,0.4892186887329466,0.5652780369930159,0.9167130511536599
9,0.08469091317734662,0.1334827097899112,17.702234268188477,0.6907229064721481,0.9411762448385191,0.9202956446374921,0.7792000649128603,0.15189272696063089,0.7686138301231449,0.49545407224901966,0.5495536736095217,0.9195969944459959
10,0.08299774132998267,0.12990364649654815,34.83148956298828,0.6937186257712101,0.9403594969447717,0.9191658185953087,0.7821203003566478,0.15155083227663385,0.7757307268593395,0.49505946265838147,0.5670545725065094,0.9187077959720885
11,0.08220565603421601,0.13290148624186854,29.869470596313477,0.6971018477241917,0.9396724699471007,0.9205066909968719,0.785728742012895,0.1706412562397688,0.7755216356252626,0.49543492443371767,0.573689846054386,0.9156192164835311
12,0.08344979672466483,0.127377350610791,35.849700927734375,0.7005201926782716,0.9404222392533266,0.9188756359382895,0.7902916298155636,0.17722864783014916,0.791821801819933,0.4930974017726209,0.5756956881473801,0.9167284968489098
13,0.08184892413780245,0.12624759112088288,22.629703521728516,0.6923440676094496,0.9377786313789757,0.9182315382759627,0.7843757100493466,0.15584884041672856,0.7892604762119098,0.4964646719779423,0.5465578017497664,0.9102348708149648
14,0.0829991760980999,0.1281112054629281,14.819873809814453,0.6954780239719165,0.9400051089180531,0.9198178716942357,0.7869171257948159,0.16962466633981588,0.7730271619883483,0.4967807915524746,0.5594302960145526,0.9182211694730351
15,0.08364692625599253,0.13531179045869943,17.75960350036621,0.6971314611345587,0.9403245215268052,0.920675634405881,0.7787591365894078,0.1734052484182139,0.7836354944287133,0.49796339749708346,0.563748627066821,0.9185396291435445
16,0.08285544496781919,0.12927189111359397,37.16397476196289,0.6973775031102549,0.9379403921750152,0.9187268802251174,0.7846250052796329,0.1870490074247345,0.779395343643571,0.497326497987983,0.5576809249467287,0.9162759731992567
17,0.08124195654898768,0.1244334504009773,25.22266960144043,0.6992534050641886,0.9409464191302673,0.9191758117269855,0.7807100422471152,0.18168910498682303,0.7853072140696763,0.4942120453410385,0.5734387994254178,0.9185478035861853
18,0.08278125523516788,0.13391703697718516,24.258445739746094,0.6951091101792497,0.9404966200486917,0.9189645851708373,0.7793563908918136,0.15342435320016964,0.7801198358334882,0.4984630509476607,0.568283004258614,0.9217650410827224
19,0.08287679662436731,0.13138813820704506,33.2232551574707,0.6978217755647047,0.9401587588999211,0.9193931132631392,0.7774191445725074,0.20991500559571702,0.7695341235713906,0.490963634908717,0.560466611739646,0.9147238119665994
20,0.08473466030968607,0.13261624185471368,40.384342193603516,0.696704048691563,0.9404656701237805,0.9193762860360583,0.7827577213963712,0.17106137049508874,0.7797457549614365,0.4912359753075294,0.5655609046951868,0.9234287065170521
