sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,1.8241776957465972,1.8463779109972205,1224.5220947265625,0.6960275173187256,0.9546550512313843,0.9195716977119446,0.847018837928772,0.0,0.6554410457611084,0.6616578698158264,0.6016880869865417,0.9281875491142273
2,1.8207149693478588,1.8453924418051775,1249.433837890625,0.7209711670875549,0.9521637558937073,0.9166834354400635,0.8059023022651672,0.14179623126983643,0.8473520278930664,0.6069836616516113,0.5953815579414368,0.9015063047409058
3,1.8194588103250233,1.8523079975194663,1127.748779296875,0.761910080909729,0.9512124061584473,0.9140498042106628,0.8196998238563538,0.5697203278541565,0.823436975479126,0.6013615727424622,0.5085024237632751,0.9072970747947693
4,1.8234915168267372,1.850614593447675,1196.4273681640625,0.7285323739051819,0.9488545060157776,0.9056283831596375,0.8081680536270142,0.023879537358880043,0.8971941471099854,0.6003313660621643,0.7182538509368896,0.9259490370750427
5,1.8316312347469659,1.8711290927661797,1139.208984375,0.7643918991088867,0.9458717703819275,0.9131278991699219,0.8318327069282532,0.39291203022003174,0.8407493829727173,0.5747243165969849,0.7097610831260681,0.9061555862426758
6,1.8315109317081584,1.871310360191273,1159.073486328125,0.7037453055381775,0.9476528763771057,0.910050094127655,0.7724253535270691,0.0,0.8480067849159241,0.6129825115203857,0.6336606740951538,0.9051840901374817
7,1.8301618035053189,1.8764364822463413,1064.07763671875,0.775830864906311,0.9512300491333008,0.9063676595687866,0.8427215218544006,0.3762287199497223,0.8558363914489746,0.623386561870575,0.7353759407997131,0.9155001640319824
8,1.8305403453225118,1.8844784851664724,1102.092041015625,0.7345675230026245,0.9524939060211182,0.9051856398582458,0.8148621916770935,0.09831095486879349,0.8559215068817139,0.6047165393829346,0.7074933648109436,0.9375560283660889
9,1.8364190296509377,1.8937276579699815,1080.3262939453125,0.7139490842819214,0.9473521709442139,0.9082049131393433,0.8196327090263367,0.0,0.8541309833526611,0.6214556694030762,0.6456140279769897,0.9152019619941711
10,1.8526045978325054,1.8729915778121504,1128.4271240234375,0.7301285862922668,0.9516474008560181,0.9053648114204407,0.8151788115501404,0.12138785421848297,0.8523707985877991,0.6223957538604736,0.6591524481773376,0.9135308861732483
11,1.854108055437854,1.857677642236246,1095.4183349609375,0.749539852142334,0.9488487243652344,0.9098132252693176,0.8414863348007202,0.2841099500656128,0.8461514115333557,0.5735162496566772,0.683358371257782,0.9090343117713928
12,1.8795905329526936,1.8687321846226401,1083.195556640625,0.7523374557495117,0.9500344395637512,0.9129258394241333,0.8044281005859375,0.23321036994457245,0.8458427786827087,0.6191533207893372,0.737598717212677,0.9155063033103943
13,1.8906828595652143,1.888863501130091,1077.3485107421875,0.7399296760559082,0.9449636936187744,0.9081529974937439,0.7993974089622498,0.24423648416996002,0.8651731610298157,0.5865787863731384,0.6734069585800171,0.8975281119346619
14,1.918344553863518,1.9117666492361671,1132.0032958984375,0.7325177788734436,0.9385579824447632,0.8996495604515076,0.8080201148986816,0.3397941589355469,0.7837042212486267,0.5990458130836487,0.5950409770011902,0.8963295221328735
15,1.9524927474208296,1.9269747774910029,1104.902587890625,0.7202138900756836,0.9347735047340393,0.8945519924163818,0.7995637655258179,0.1422429233789444,0.8537963628768921,0.5734791159629822,0.6883440017700195,0.8749594688415527
16,1.9698972579773548,1.9297060551592389,1091.1893310546875,0.7474786043167114,0.9343439340591431,0.9063717126846313,0.8171460032463074,0.4029202461242676,0.7906525135040283,0.6141844987869263,0.6315222978591919,0.8826877474784851
17,1.9935306656166993,1.9689117891535368,1056.7996826171875,0.7440164089202881,0.9563919305801392,0.8968185782432556,0.7918024659156799,0.3629695475101471,0.8482142090797424,0.6252358555793762,0.5342925786972046,0.9364057183265686
18,2.0201927307634877,1.9782940383406988,1081.859375,0.7188257575035095,0.9376598000526428,0.9006509780883789,0.8019222021102905,0.2675323188304901,0.8274714946746826,0.6151480674743652,0.5104599595069885,0.8897610306739807
19,1.9758810177525414,1.9875435272328488,1100.08349609375,0.6898828744888306,0.9460418820381165,0.9036587476730347,0.7526082992553711,0.025332136079669,0.7573480606079102,0.6032671332359314,0.62624192237854,0.9045644402503967
20,1.9419485672365866,2.013333212568355,1081.7677001953125,0.752593457698822,0.9531527757644653,0.9107236266136169,0.8253850936889648,0.3689649701118469,0.8225404620170593,0.6698761582374573,0.5452319979667664,0.9248726963996887
