sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,1.852328232918284,1.8774876505546176,2071.1650390625,0.6918985843658447,0.9559398293495178,0.9194255471229553,0.8484414219856262,0.0,0.6490424275398254,0.6392549872398376,0.5924534201622009,0.9306309819221497
2,1.8477535605238793,1.8704515708184868,2552.659912109375,0.711387574672699,0.949467658996582,0.9109765291213989,0.7998621463775635,0.21837502717971802,0.8227021098136902,0.5799390077590942,0.5136162042617798,0.8961620926856995
3,1.8480007725760808,1.8634230847191646,2249.216552734375,0.7564475536346436,0.9459517598152161,0.9071702361106873,0.8320512771606445,0.6176795363426208,0.7974289059638977,0.6017153263092041,0.44705134630203247,0.9025319218635559
4,1.8525590157997667,1.8742318251729488,2039.744873046875,0.7269924879074097,0.9516392946243286,0.90632164478302,0.7992752194404602,0.006696666125208139,0.8622790575027466,0.6092768311500549,0.7443888187408447,0.9360624551773071
5,1.8569086635479841,1.8929567677635972,1930.606689453125,0.7646315097808838,0.9477989673614502,0.9114875793457031,0.8378109335899353,0.38173437118530273,0.8380207419395447,0.5703303217887878,0.7141614556312561,0.9157073497772217
6,1.868122876467458,1.8845320307653146,2592.0830078125,0.7138514518737793,0.9493265748023987,0.9035646915435791,0.7585927248001099,0.0,0.8039546012878418,0.6607773900032043,0.7190633416175842,0.9155324101448059
7,1.857491774236096,1.8893242607715761,2121.4462890625,0.7244113683700562,0.948718786239624,0.9098662734031677,0.8059106469154358,0.026284275576472282,0.8201948404312134,0.6143965721130371,0.7588844895362854,0.9110348224639893
8,1.8628151214273971,1.9094517762905212,2313.250244140625,0.7419204115867615,0.9494484066963196,0.9029060006141663,0.8112348318099976,0.15847553312778473,0.8323211073875427,0.6211389303207397,0.7308157682418823,0.9290226101875305
9,1.8574513856923984,1.9296813435147087,2221.699462890625,0.7028710842132568,0.94951331615448,0.9045920968055725,0.778435230255127,0.0,0.8543920516967773,0.5939284563064575,0.6218382716178894,0.9202691316604614
10,1.8771756081835658,1.8839392931101784,2070.41796875,0.7248672246932983,0.9463741779327393,0.9014677405357361,0.8710207343101501,0.07226499915122986,0.8791205286979675,0.6142261028289795,0.611964225769043,0.9024993777275085
11,1.883126378323662,1.8821084068237022,2352.80908203125,0.7838777303695679,0.9503219723701477,0.909927248954773,0.8296933770179749,0.4362960755825043,0.8943107724189758,0.5689643621444702,0.7684522867202759,0.9130554795265198
12,1.917206469457468,1.9326553710814585,2105.198486328125,0.7388797998428345,0.953823983669281,0.9085367918014526,0.8246332406997681,0.14490453898906708,0.8445459008216858,0.6166160702705383,0.6991257667541504,0.9188522100448608
13,1.9172246430444913,1.8968716809285309,2060.888916015625,0.7557716965675354,0.9482125043869019,0.9057156443595886,0.7749985456466675,0.313127338886261,0.8784449100494385,0.6290032267570496,0.6885170936584473,0.9081542491912842
14,1.9453564732809576,1.9492931461521485,2476.183837890625,0.6982697248458862,0.9413979649543762,0.901680588722229,0.7646830677986145,0.027162138372659683,0.7709628343582153,0.6062424778938293,0.6734433174133301,0.9005851149559021
15,1.974510635674805,1.956957840561246,2021.8118896484375,0.7366777062416077,0.9484388828277588,0.9125416874885559,0.8199177980422974,0.20149485766887665,0.7709407806396484,0.6611084342002869,0.6701561808586121,0.9088231325149536
16,2.0127078077308633,1.9915896670157118,2138.059326171875,0.7510480880737305,0.9397640228271484,0.9030061960220337,0.7944236397743225,0.3646661937236786,0.8323469161987305,0.5946009159088135,0.6866012811660767,0.8929754495620728
17,2.0327601326806404,1.9895850948117233,2032.064208984375,0.766668975353241,0.9433407783508301,0.8978502154350281,0.8146659731864929,0.4617282450199127,0.8282694816589355,0.6158446073532104,0.6582827568054199,0.9133695960044861
18,2.056328150237906,1.9993447325215663,2921.27880859375,0.766274094581604,0.9475717544555664,0.9020916819572449,0.8228335976600647,0.5481408834457397,0.8087436556816101,0.5977540612220764,0.5921931266784668,0.9108636379241943
19,2.000946104032821,1.9926649117776463,2240.03857421875,0.6891294121742249,0.9481311440467834,0.9176439046859741,0.8000796437263489,0.19338732957839966,0.7189382314682007,0.6316472887992859,0.3962513506412506,0.9069564342498779
20,1.9682969465219204,2.09440024647333,2047.9649658203125,0.675263524055481,0.9439831972122192,0.9077604413032532,0.8042367100715637,0.05418893322348595,0.627346932888031,0.5944371819496155,0.5890079736709595,0.8811466693878174
