sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,1.8212097622267762,1.835889171280794,1202.7017822265625,0.6985483169555664,0.9528065323829651,0.9173017144203186,0.8634439706802368,0.004679631441831589,0.6644254326820374,0.6388300061225891,0.6225166320800781,0.9243821501731873
2,1.8234237028945774,1.8387561904770426,1212.15625,0.720238447189331,0.9555995464324951,0.9135672450065613,0.7959141135215759,0.23304243385791779,0.8268572092056274,0.6059689521789551,0.5145580172538757,0.9164001941680908
3,1.8173313580812571,1.8454338514227497,1142.6966552734375,0.7319767475128174,0.9486934542655945,0.9123966693878174,0.8254891037940979,0.5267032384872437,0.7826669812202454,0.6277984380722046,0.33348405361175537,0.8985816240310669
4,1.8253314556197042,1.8433710019875158,1143.8865966796875,0.7463886141777039,0.9523753523826599,0.9064295887947083,0.8186156153678894,0.08559954166412354,0.9090352654457092,0.593977689743042,0.7739567756652832,0.9311192035675049
5,1.8291861164323218,1.8635583384468855,1170.8179931640625,0.754765510559082,0.9500841498374939,0.9114452600479126,0.8127194046974182,0.42972055077552795,0.7968132495880127,0.5916364789009094,0.6250603795051575,0.9206447005271912
6,1.8312727898665415,1.8509380615505218,1080.8948974609375,0.7106947898864746,0.9485118985176086,0.9103909730911255,0.7728020548820496,0.004800933413207531,0.8519545793533325,0.6057805418968201,0.6864155530929565,0.9049021005630493
7,1.8338553735050178,1.8749003325251208,1039.349853515625,0.7362404465675354,0.9525105953216553,0.9036960005760193,0.8061779141426086,0.05182167887687683,0.9219229817390442,0.6411098837852478,0.6814253926277161,0.9312591552734375
8,1.8310170423744392,1.8715239248555031,1070.7767333984375,0.7257117033004761,0.9496517777442932,0.8995493054389954,0.7794864177703857,0.12139122933149338,0.8457731008529663,0.5814628005027771,0.6985438466072083,0.9298350214958191
9,1.83374705406695,1.863630507738559,1127.9365234375,0.7271535396575928,0.9529450535774231,0.9084396362304688,0.7994422912597656,0.10589759051799774,0.8825501799583435,0.5844743847846985,0.6593901515007019,0.9240888357162476
10,1.848046564402272,1.885823649234713,1110.5777587890625,0.7158992290496826,0.9476492404937744,0.9039656519889832,0.8040235042572021,0.028952598571777344,0.8553464412689209,0.6485208868980408,0.6321777701377869,0.906557559967041
11,1.8558075400438319,1.8401951058115307,1096.7510986328125,0.7508161664009094,0.9461082816123962,0.9084180593490601,0.8124112486839294,0.5050199627876282,0.7594702243804932,0.5188303589820862,0.6577798128128052,0.898491621017456
12,1.8834533220246577,1.8811306491190443,1011.5934448242188,0.7575176954269409,0.9458394646644592,0.9022678136825562,0.8394282460212708,0.2914721369743347,0.844063937664032,0.5718443989753723,0.7625715732574463,0.9026537537574768
13,1.881569887787039,1.8989348161363155,1082.3546142578125,0.7549978494644165,0.9407797455787659,0.901397705078125,0.8413113355636597,0.2793830335140228,0.8942991495132446,0.5881236791610718,0.7018163800239563,0.8928717970848083
14,1.9131797574841036,1.9080346420311844,1103.485595703125,0.7298573851585388,0.9498350620269775,0.9026454091072083,0.7980360984802246,0.16593222320079803,0.8001698851585388,0.628250241279602,0.6794255971908569,0.9145647883415222
15,1.9454315479264384,1.9274117003078493,1045.8475341796875,0.730895459651947,0.9436020255088806,0.9136024117469788,0.8316402435302734,0.18721197545528412,0.7861659526824951,0.6276615858078003,0.6624616980552673,0.894817590713501
16,1.9735141679966173,1.957715687106033,1034.243896484375,0.7596309185028076,0.9360087513923645,0.9001944661140442,0.7971563339233398,0.500552773475647,0.7727972269058228,0.5801370143890381,0.7109677791595459,0.8792327046394348
17,2.0082031113176715,1.9559802962183699,1075.8651123046875,0.7343995571136475,0.9301491379737854,0.8944972157478333,0.7533161044120789,0.37079256772994995,0.7878752946853638,0.6049997806549072,0.6607934236526489,0.872772753238678
18,2.0113929962479444,1.964842570904643,1089.6929931640625,0.7271574139595032,0.9370304942131042,0.9030777215957642,0.801318347454071,0.1644771844148636,0.8476874232292175,0.5914610028266907,0.6882702112197876,0.8839370012283325
19,1.9836053786732504,2.005549346497328,1052.120849609375,0.6726318597793579,0.9493741989135742,0.9088804721832275,0.7953153848648071,0.02710556425154209,0.7117072939872742,0.5695026516914368,0.5053674578666687,0.9138016700744629
20,1.9411753004586865,2.03801258702147,1070.513916015625,0.6935656070709229,0.945909321308136,0.9061933159828186,0.7961928248405457,0.02282189205288887,0.8201755881309509,0.6089951992034912,0.5457109212875366,0.9025257229804993
