sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.05693275937891666,0.3610849327971784,553.0896606445312,0.5248029232025146,0.8258382678031921,0.7789801955223083,0.6071315407752991,0.4029373824596405,0.42674708366394043,0.10718288272619247
2,0.056769485211440616,0.3687910355889872,231.1693878173828,0.5179179310798645,0.8640663623809814,0.7748680114746094,0.6615834832191467,0.4630626142024994,0.2436877340078354,0.10023969411849976
3,0.05688435132774574,0.3534585370723021,329.30303955078125,0.5181148648262024,0.8539166450500488,0.7466123104095459,0.6579762697219849,0.23564542829990387,0.5135994553565979,0.10093909502029419
4,0.05765832014619728,0.371033014025195,315.6914367675781,0.5304262042045593,0.8491074442863464,0.7863157391548157,0.630717933177948,0.30048519372940063,0.45927077531814575,0.15666015446186066
5,0.0614889234768213,0.3571699567315019,422.5347900390625,0.493753045797348,0.8339350819587708,0.7673172354698181,0.6202880144119263,0.28283360600471497,0.3509274423122406,0.10721682012081146
6,0.060197296664892604,0.36952321762004814,341.294677734375,0.5027852654457092,0.8489686250686646,0.7273736596107483,0.6383338570594788,0.2566651701927185,0.4732774794101715,0.07209289073944092
7,0.056554891096795845,0.330469037796236,367.612548828125,0.501672089099884,0.8414570689201355,0.7567823529243469,0.6221685409545898,0.4928298890590668,0.2041042000055313,0.09269051253795624
8,0.05521968310762569,0.3953576815808728,332.027099609375,0.5085808038711548,0.8611579537391663,0.7619079351425171,0.6357735991477966,0.26930344104766846,0.34892162680625916,0.17442026734352112
9,0.05365774788140721,0.40977102979011293,195.0509490966797,0.4843408167362213,0.8452816009521484,0.707148015499115,0.6582713723182678,0.3280964195728302,0.29637783765792847,0.07086972147226334
10,0.05248695168740701,0.39221648234803863,264.75677490234375,0.5228337049484253,0.8665381669998169,0.7665654420852661,0.6479343175888062,0.40693196654319763,0.33763420581817627,0.11139848083257675
11,0.05652143034364498,0.4033661731603373,375.7320251464844,0.4749477207660675,0.846225917339325,0.7275678515434265,0.6122087836265564,0.2583380341529846,0.2587113380432129,0.14663462340831757
12,0.052796574800633156,0.35655117651152174,177.12301635742188,0.5007174015045166,0.844383180141449,0.7636454701423645,0.6109809279441833,0.27721408009529114,0.42348867654800415,0.08459216356277466
13,0.05367089656711048,0.37032994037986944,250.2856903076172,0.4742070436477661,0.8301888704299927,0.687735378742218,0.6175582408905029,0.4058798551559448,0.1841975748538971,0.11968225240707397
14,0.05845300278466796,0.3556119569037589,375.494140625,0.528149425983429,0.8632124066352844,0.7544528245925903,0.6770024299621582,0.31413212418556213,0.4463573396205902,0.11373957246541977
15,0.05593987748205018,0.39345017156510165,326.43353271484375,0.5094031691551208,0.8465436697006226,0.7597846984863281,0.6448368430137634,0.2932320535182953,0.42538705468177795,0.08663478493690491
16,0.055687219332390014,0.389898305582689,394.4173889160156,0.5244508981704712,0.8451789617538452,0.7328723669052124,0.6523483395576477,0.4646681845188141,0.40050989389419556,0.05112766847014427
17,0.05578935059626621,0.3724673628280979,220.7510223388672,0.48143652081489563,0.8487643003463745,0.7241960763931274,0.6312106847763062,0.20827607810497284,0.4276687800884247,0.04850327596068382
18,0.05977153349285784,0.39248724723570716,567.7591552734375,0.5112778544425964,0.8523502945899963,0.789252519607544,0.6142447590827942,0.30112776160240173,0.3821006119251251,0.128591388463974
19,0.061525760824646725,0.39770314161309317,579.6641845703125,0.5095497369766235,0.8557831645011902,0.788322925567627,0.6232346296310425,0.33860084414482117,0.32643651962280273,0.12492038309574127
20,0.05311665625673907,0.3558653438571438,190.7270050048828,0.5248438715934753,0.8559246063232422,0.7636896967887878,0.6586465239524841,0.4502406418323517,0.31938329339027405,0.10117808729410172
