sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.05192279931154324,0.3355880713529625,299.0959777832031,0.5207348465919495,0.8523404002189636,0.7690005898475647,0.6485036015510559,0.3322332501411438,0.3909164071083069,0.13141514360904694
2,0.05224141366032796,0.37088014960019605,109.01324462890625,0.5363107323646545,0.8625417351722717,0.7928765416145325,0.6417104005813599,0.37342900037765503,0.42962902784347534,0.11767777055501938
3,0.05150094909517852,0.366430509475203,151.18948364257812,0.5208414196968079,0.867323100566864,0.7672893404960632,0.6680610775947571,0.27726298570632935,0.43155503273010254,0.11355706304311752
4,0.05245059613575674,0.34632744813745875,185.78546142578125,0.5270457863807678,0.8465154767036438,0.7793866395950317,0.6243450045585632,0.3108636438846588,0.47656235098838806,0.12460140883922577
5,0.05446393455985846,0.3747726109320415,230.76132202148438,0.5185940861701965,0.8655601739883423,0.7999399900436401,0.6740157604217529,0.32520171999931335,0.3016163408756256,0.14523042738437653
6,0.05542708065664156,0.398753528530869,175.34698486328125,0.5216020345687866,0.8585007190704346,0.7596096396446228,0.6438726186752319,0.3261739909648895,0.4640311300754547,0.07742409408092499
7,0.05163130159654087,0.3489576825713082,187.0217742919922,0.5381500124931335,0.8613349795341492,0.767062783241272,0.6650817394256592,0.4239412248134613,0.37930914759635925,0.13217046856880188
8,0.05030879079420929,0.3624120890315275,180.24813842773438,0.5450366139411926,0.8643845915794373,0.7877218127250671,0.6383223533630371,0.3212844133377075,0.5007674694061279,0.1577390730381012
9,0.049471460891671856,0.36317674336957995,118.18034362792969,0.521533191204071,0.8476340770721436,0.7344245314598083,0.643903374671936,0.3713844120502472,0.4441908299922943,0.08766184747219086
10,0.050385646341568606,0.37551508019640223,156.64048767089844,0.5760096907615662,0.874718964099884,0.7950997948646545,0.6653105616569519,0.36792653799057007,0.6217055320739746,0.13129651546478271
11,0.052368055367448374,0.3883537369861185,225.39932250976562,0.5150046944618225,0.850180983543396,0.77789705991745,0.6297778487205505,0.36249351501464844,0.30471763014793396,0.16496142745018005
12,0.050293293926202694,0.36705128900830886,113.28020477294922,0.5297872424125671,0.8607321977615356,0.784662127494812,0.6411408185958862,0.34570562839508057,0.4268222749233246,0.11966031789779663
13,0.04961094103099676,0.3842524213422748,121.11273956298828,0.5155103802680969,0.8532066941261292,0.7393309473991394,0.6438896656036377,0.3418694734573364,0.3813908100128174,0.1333748698234558
14,0.051405041124580296,0.34510758805127056,194.96604919433594,0.5536293387413025,0.858616292476654,0.7868348956108093,0.6525877118110657,0.4191448390483856,0.4602337181568146,0.14435844123363495
15,0.05110836842272059,0.38650013181325094,129.24615478515625,0.5432989001274109,0.8571609854698181,0.785399317741394,0.6418446898460388,0.44414329528808594,0.3744942247867584,0.15675091743469238
16,0.050431233142261334,0.36822160632903517,163.6496124267578,0.5174897909164429,0.8621938228607178,0.7860098481178284,0.6580260992050171,0.3740987777709961,0.3260214328765869,0.0985889807343483
17,0.04855095200072815,0.3804061970248114,108.2148208618164,0.5515497922897339,0.8713146448135376,0.812140166759491,0.6677072644233704,0.4010636806488037,0.4602252244949341,0.0968477800488472
18,0.05136860273942015,0.38965870617159115,293.9380798339844,0.5062946081161499,0.8492646813392639,0.7676756978034973,0.6198770999908447,0.2982516288757324,0.3635294735431671,0.13916923105716705
19,0.05115099676130566,0.3560741125260968,249.5825653076172,0.5199194550514221,0.843809962272644,0.7803072333335876,0.615979015827179,0.3643207550048828,0.3770442008972168,0.13805550336837769
20,0.0501305716079391,0.36147726837059646,118.00344848632812,0.5407997965812683,0.8526188135147095,0.7780095338821411,0.6339123845100403,0.3627537488937378,0.4752999544143677,0.1422044038772583
