sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.050598614907598344,0.365297529097822,163.4005889892578,0.4948364496231079,0.857893168926239,0.7742493152618408,0.6440320014953613,0.2828039526939392,0.34268778562545776,0.06735221296548843
2,0.05180780111584033,0.3772435476215677,123.8447036743164,0.5317232012748718,0.874394416809082,0.7974991202354431,0.6717482805252075,0.3749188482761383,0.3391241133213043,0.132654070854187
3,0.05017621507134281,0.3916757061444744,120.90873718261719,0.5288666486740112,0.8583908677101135,0.7735319137573242,0.644798755645752,0.37932610511779785,0.40062007308006287,0.11653231829404831
4,0.04987185854554492,0.3797262843969893,145.57203674316406,0.5167074799537659,0.8647658228874207,0.7713207006454468,0.6624866724014282,0.36814603209495544,0.3440326154232025,0.08949343860149384
5,0.052903167410815834,0.3673220677075937,125.10188293457031,0.502379834651947,0.8537458181381226,0.7704014182090759,0.6440703868865967,0.3274984359741211,0.292870432138443,0.12569254636764526
6,0.05333357130769103,0.37867989950283015,121.47174835205078,0.5349905490875244,0.8562061190605164,0.7836007475852966,0.6354875564575195,0.38579806685447693,0.4159832298755646,0.13286791741847992
7,0.04900951513064674,0.3686672555495088,130.3255157470703,0.5229658484458923,0.8587082624435425,0.7795361876487732,0.6606414914131165,0.3677092492580414,0.3425437808036804,0.12865620851516724
8,0.050889518678309265,0.3812513079298265,115.88526916503906,0.5492112040519714,0.8470315337181091,0.7690233588218689,0.6293565630912781,0.39545387029647827,0.48645806312561035,0.16794398427009583
9,0.05052834720361695,0.34080571470047194,112.09709167480469,0.5391371846199036,0.8528603315353394,0.7718710899353027,0.6348556876182556,0.4448130130767822,0.3983384668827057,0.13208447396755219
10,0.049236020834493965,0.3829933925246327,112.3162612915039,0.4949920177459717,0.8579604625701904,0.775353193283081,0.635261595249176,0.32956820726394653,0.2767767608165741,0.09503208845853806
11,0.04902553939622412,0.3665020957189969,117.45771026611328,0.5577784180641174,0.8615890741348267,0.7765510678291321,0.6641899347305298,0.3769921660423279,0.5394338965415955,0.12791413068771362
12,0.0473483798308617,0.38217745332208874,109.60616302490234,0.5220357179641724,0.858384907245636,0.7770407199859619,0.6486735939979553,0.38399043679237366,0.3101545572280884,0.15397006273269653
13,0.04924073776484804,0.39756299457075955,109.96517181396484,0.5550326704978943,0.8644606471061707,0.7904283404350281,0.6652268171310425,0.40090060234069824,0.47650033235549927,0.13267949223518372
14,0.047909063678638335,0.3705371385183152,129.7615509033203,0.5354848504066467,0.8509416580200195,0.7303775548934937,0.6419026851654053,0.3276240825653076,0.5219086408615112,0.14015477895736694
15,0.05021728626846485,0.3797034228953568,99.1773452758789,0.5041331648826599,0.8487822413444519,0.7583878040313721,0.6369633674621582,0.3586502969264984,0.33073359727859497,0.09128163009881973
16,0.04995531000024482,0.3485526118364644,97.02754211425781,0.5315332412719727,0.8610958456993103,0.7623926401138306,0.6609612107276917,0.32736730575561523,0.4421558976173401,0.13522662222385406
17,0.0482827354031488,0.37675915917350405,105.87315368652344,0.5434632897377014,0.8606066107749939,0.7707808613777161,0.6524878740310669,0.41042473912239075,0.4437333047389984,0.1227463111281395
18,0.04743277827149664,0.38217408077540055,122.16631317138672,0.5552701354026794,0.8556472659111023,0.8062568306922913,0.6233350038528442,0.3817305862903595,0.5534043908119202,0.11124660819768906
19,0.05041346806609378,0.36580342125188403,129.64883422851562,0.5313593149185181,0.8597584962844849,0.8011898398399353,0.6396942138671875,0.30546486377716064,0.4617611765861511,0.12028736621141434
20,0.04955228410133658,0.3791274653541297,98.08138275146484,0.5431683659553528,0.8589999079704285,0.7610531449317932,0.6531956195831299,0.4091886579990387,0.42311611771583557,0.15345673263072968
