sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,2.5111090151928916,3.0302788925683446,2290.774169921875,0.5797936916351318,0.9175568222999573,0.9829370975494385,0.7616310119628906,0.0,0.19548366963863373,0.42161062359809875,0.506240963935852,0.848764181137085,0.7505847811698914,0.6555530428886414,0.4734683930873871,0.5229668021202087,0.500521183013916
2,2.510177036470307,3.192750172754005,2354.496826171875,0.5509054064750671,0.9079474210739136,0.9824621677398682,0.752623975276947,0.0,0.1372351497411728,0.42479607462882996,0.4861242473125458,0.7859256267547607,0.7066174745559692,0.615449070930481,0.4165302515029907,0.4829747676849365,0.46308454871177673
3,2.5067098976591997,3.1308844395222315,2546.45654296875,0.5596598386764526,0.9035558700561523,0.9802956581115723,0.7477465271949768,0.0,0.29786863923072815,0.3838929831981659,0.47506335377693176,0.8344427347183228,0.6986342668533325,0.5946131348609924,0.5092629790306091,0.36182430386543274,0.4883774518966675
4,2.515395034231943,3.1573411879665523,2363.452880859375,0.5568193793296814,0.9038510918617249,0.9793692827224731,0.7577499747276306,0.0,0.17078028619289398,0.4164312779903412,0.4312063455581665,0.7723135948181152,0.7152261734008789,0.6266233921051025,0.4633421003818512,0.5027193427085876,0.4990398585796356
5,2.5049818550823266,3.1294321010163473,2027.1285400390625,0.5644484758377075,0.9137210249900818,0.981846034526825,0.7509980201721191,0.0,0.23900844156742096,0.4393523335456848,0.45778006315231323,0.8220173120498657,0.7311323881149292,0.6715152263641357,0.4251403510570526,0.42776522040367126,0.4775537848472595
6,2.5076266195192023,3.0961221012439455,2114.957275390625,0.578147828578949,0.9262122511863708,0.9792062640190125,0.7538313269615173,0.0,0.2648623585700989,0.46309173107147217,0.47925472259521484,0.8121880888938904,0.6940443515777588,0.6300359964370728,0.5910592675209045,0.4346599280834198,0.48747530579566956
7,2.508661582314375,3.144395910453524,1958.7647705078125,0.5596325397491455,0.9298847913742065,0.9822254180908203,0.7304118871688843,0.0,0.22388190031051636,0.3979027271270752,0.42301443219184875,0.8109056353569031,0.7214127779006958,0.6478846669197083,0.47239646315574646,0.42845419049263,0.5068478584289551
8,2.51200203679719,3.17187856880658,2753.550048828125,0.561461329460144,0.914906919002533,0.9833296537399292,0.7432918548583984,0.0,0.21466657519340515,0.46572211384773254,0.4704112410545349,0.8045033812522888,0.7182701826095581,0.6608794927597046,0.3692217469215393,0.43505623936653137,0.5187370777130127
9,2.507678362746832,3.155814892090798,2346.582275390625,0.5814850330352783,0.9374713897705078,0.9817833304405212,0.759828507900238,5.7544209994375706e-05,0.23991525173187256,0.3931628167629242,0.5049118995666504,0.7894816398620605,0.7109724283218384,0.6544104814529419,0.5258802771568298,0.5490760803222656,0.5123538970947266
10,2.503940501127454,3.1453784959069204,2162.423583984375,0.5726572275161743,0.9196546673774719,0.981113076210022,0.7392013669013977,0.0,0.1679319590330124,0.4915982484817505,0.5474288463592529,0.809908926486969,0.7382330894470215,0.6518174409866333,0.4148921072483063,0.47143739461898804,0.51132732629776
