sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,2.462590397699543,2.991259935334077,965.1306762695312,0.5797665119171143,0.9188569784164429,0.9825042486190796,0.7489352226257324,0.0,0.18150320649147034,0.4308408498764038,0.46313583850860596,0.8470163941383362,0.7389383316040039,0.6345097422599792,0.4565279185771942,0.6252619028091431,0.5089340806007385
2,2.4541454743081617,3.1506424728216644,968.9852294921875,0.5887311100959778,0.9257575869560242,0.9814929366111755,0.7515299916267395,6.49968278594315e-05,0.2361036092042923,0.4328986704349518,0.5012965202331543,0.8246903419494629,0.7282150387763977,0.666282057762146,0.5671302676200867,0.5273625254631042,0.5106803178787231
3,2.4549289418243303,3.0565747187933123,1001.0880126953125,0.5597366690635681,0.8958417773246765,0.982033908367157,0.7594462037086487,1.9522956790751778e-05,0.18102650344371796,0.4458053410053253,0.5017401576042175,0.7876773476600647,0.7265946865081787,0.6391044855117798,0.4679586887359619,0.41758593916893005,0.47174176573753357
4,2.449447479925128,3.084628114733813,996.636474609375,0.566596269607544,0.9280746579170227,0.9814550280570984,0.7582284212112427,1.7841433873400092e-05,0.23069679737091064,0.4209907352924347,0.4333186447620392,0.8079286217689514,0.7116386890411377,0.6514531970024109,0.4295063018798828,0.5041693449020386,0.5082733035087585
5,2.459558160444023,3.145437087554571,951.3395385742188,0.5798987150192261,0.9151785969734192,0.9811840653419495,0.7638299465179443,0.0,0.15783356130123138,0.44371557235717773,0.524445652961731,0.8146694302558899,0.7527719736099243,0.6827734708786011,0.4499582052230835,0.5509890913963318,0.5013331174850464
6,2.450604557087349,3.0226142520988595,925.5883178710938,0.5628464221954346,0.9109143018722534,0.9803046584129333,0.7598464488983154,0.0,0.19777995347976685,0.3911764621734619,0.49401846528053284,0.7959924936294556,0.7091044783592224,0.6599301099777222,0.4702332615852356,0.45334646105766296,0.4943563640117645
7,2.4553964035388383,3.0009674160864424,956.6553344726562,0.6021836400032043,0.938606321811676,0.9807606339454651,0.7828473448753357,0.0,0.2657746970653534,0.5003670454025269,0.5553160905838013,0.8209028840065002,0.7188845872879028,0.6774482727050781,0.5069197416305542,0.5609416961669922,0.5196182131767273
8,2.4578894834579383,3.1931799785395945,952.1119384765625,0.5705504417419434,0.9316151142120361,0.9806583523750305,0.7674297094345093,0.0,0.20628181099891663,0.46871963143348694,0.5083544850349426,0.8231337666511536,0.7261753678321838,0.6274411082267761,0.43425777554512024,0.43348780274391174,0.5096005797386169
9,2.4532045289488296,3.05542080571277,960.8734130859375,0.5788503885269165,0.9252805709838867,0.9820688962936401,0.7500422596931458,0.0,0.2474873661994934,0.49975550174713135,0.4404467046260834,0.8342826962471008,0.7345460057258606,0.6391995549201965,0.4850224554538727,0.5035964250564575,0.483325719833374
10,2.4566848163231625,3.13306383386836,966.2075805664062,0.5759650468826294,0.9313110113143921,0.9833478927612305,0.7424136996269226,7.289907080121338e-05,0.2062952220439911,0.4434632658958435,0.48099184036254883,0.84693843126297,0.7319426536560059,0.6490908861160278,0.5113746523857117,0.45905518531799316,0.5012482404708862
11,2.4588521277677375,3.156696046030006,981.6583251953125,0.5977086424827576,0.9180936217308044,0.9807092547416687,0.7869868278503418,0.0006115782889537513,0.2720663845539093,0.4839155972003937,0.5292014479637146,0.8055601119995117,0.7519172430038452,0.6797857284545898,0.5493783354759216,0.4921608567237854,0.5198248028755188
12,2.4540532270528885,3.0683932608135542,957.2439575195312,0.6230983734130859,0.9195823669433594,0.9796683192253113,0.7687159180641174,0.6230983734130859,0.23930403590202332,0.43462851643562317,0.5184497833251953,0.8140344619750977,0.7192150950431824,0.6551221609115601,0.4595217704772949,0.47079601883888245,0.49814265966415405
13,2.463206882700619,3.0628948580769837,1003.23388671875,0.5600892305374146,0.9228855967521667,0.9828625321388245,0.7517902255058289,0.0,0.24053141474723816,0.4476456046104431,0.4438771605491638,0.7957814931869507,0.7540280222892761,0.6491016745567322,0.3761131763458252,0.4520775079727173,0.46446675062179565
14,2.456007189476015,3.0731384891180173,971.7871704101562,0.5871237516403198,0.9117320775985718,0.9816794395446777,0.7726818919181824,0.0,0.2701881229877472,0.49251866340637207,0.4616353511810303,0.8136494159698486,0.7097102403640747,0.6521749496459961,0.5570728778839111,0.502070963382721,0.5074948072433472
15,2.453461530822293,3.1118565847713633,1004.3903198242188,0.5748609900474548,0.905036449432373,0.9834313988685608,0.7528870105743408,0.0,0.2467220276594162,0.43784910440444946,0.4762541353702545,0.8229469656944275,0.7069740295410156,0.6523535847663879,0.5122930407524109,0.4606205224990845,0.515825092792511
