sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,19.153811473846435,28.58737096786499,29272.595703125,0.0797594070117207,0.18581299383687422,0.12117167780268495,0.15349085500348011,0.005048366891314202,0.00966297895837031,0.0033695695776003853
2,7.941018569946289,11.525448989868163,12025.71484375,0.12507801782086084,0.2784681528177927,0.1604211523190442,0.11595204551612029,0.008981014522968137,0.1695963918121892,0.01704934993705047
3,24.96595419406891,34.93083829879761,30459.130859375,0.13058050694522402,0.29972803845338797,0.12190551121665993,0.2328537261872393,0.004283476147932859,0.11561457174638487,0.009097717919739283
4,34.88914246082306,32.232830333709714,37174.890625,0.09128966233248248,0.29981198263301356,0.0938274792089598,0.14214177812054796,0.00402775238456352,0.0049429502701379795,0.002986031377672113
5,18.29145893383026,26.898627948760986,31715.228515625,0.08947912678007432,0.12906085233240736,0.1332202662334265,0.15528960155884824,0.0068650898060171155,0.11069013476571866,0.001748815984027981
6,15.366071594238282,24.54232006072998,19059.5546875,0.10456875479207982,0.2842732526518567,0.12232838921148212,0.15917445035560057,0.004539074166051034,0.04963292966053837,0.007464432706950054
7,23.77620123386383,37.491996669769286,27419.017578125,0.10186725715331339,0.26597603288571553,0.11736144564369856,0.17100500591878462,0.005428461985966867,0.04891408434519477,0.002518512140520062
8,24.776758591651916,38.98564434051514,44964.5,0.08995589895637762,0.31836905241297386,0.1460340714623594,0.057904183156602056,0.0024364809900119105,0.0036781887108386126,0.011313417005479937
9,7.605954672455788,8.63977928161621,14118.421875,0.09352397280686021,0.162310846165224,0.14397365200558312,0.22382182014130073,0.0045945779136819355,0.019556326471613567,0.006886614143758071
10,23.18879202079773,32.39931087493896,33746.12109375,0.08802445177928285,0.3271843582907672,0.059005802335474415,0.12291532094313756,0.004327844013290037,0.014355646004070183,0.0003577390889577868
11,12.3174321372509,11.621336531639098,21227.16015625,0.13968118625507273,0.39438201553287394,0.16170716734283344,0.2506514683879175,0.0024865999889484443,0.01688663157114258,0.011973234706720516
12,14.52570732498169,19.651948928833008,21162.42578125,0.12422141592683433,0.3580888375034223,0.14224978183320486,0.204204337602329,0.010109784152681905,0.02189993785301413,0.008775816616353686
13,17.72485386276245,19.758333492279053,22499.4296875,0.05009423747255387,0.04245298154444693,0.10381603260715337,0.13912740179811475,0.0050123937712135596,0.0033301100901301536,0.0068265050242644005
14,17.71230367422104,25.781200408935547,31104.298828125,0.11761533257034808,0.32380096195836994,0.15186050766879566,0.09394292977308018,0.01951922669266969,0.11655287350142465,1.5495827748378748e-05
15,30.55010356712341,30.431359672546385,42898.9765625,0.0661004746325569,0.07292750152640297,0.11778884622936105,0.18967096948286355,0.006242252764884654,0.006013882265670535,0.0039593955261586515
16,32.33432569122314,41.41030502319336,38291.66015625,0.1244990130162494,0.3839738084699007,0.11215429510783184,0.1128219836810066,0.005249773859298131,0.1271045918367347,0.00568962514272444
17,18.051094543933868,20.399205589294432,49220.859375,0.10391518504197916,0.28619218772407856,0.11945157538493516,0.1974216435612617,0.012508608167776807,0.0018917341960422707,0.006025361217780479
18,30.88592130088806,27.19786901473999,57188.8046875,0.1376688319567737,0.4069124710839968,0.14365317364507704,0.2588251185062549,0.005247434790644799,0.0071113905027576285,0.004263403211911021
19,21.698150646209715,24.818374919891358,30052.78125,0.059978446682908935,0.09519121159665876,0.11723402403734312,0.12923377877976117,0.002748260100854248,0.006807389932363536,0.008656015650472774
20,29.835824967384337,33.96341743469238,50542.10546875,0.06254848866318814,0.14073993305891128,0.1147036181678214,0.10117674648992456,0.012787396332465903,0.001313602136798829,0.00456963579320693
