sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.11043670425191522,0.3363723248243332,55.43974304199219,0.5350892283418168,0.849713942472526,0.7521831822235788,0.6965550199487479,0.43557154356013555,0.3816665629472898,0.09484511889862328
2,0.11060670201852918,0.3324469193816185,53.43775939941406,0.5419961035808682,0.8514556840033101,0.7559867867178595,0.6984704835722518,0.42675999188476366,0.406379380721908,0.11292429458511631
3,0.11751920047029853,0.3316288501024246,53.85895919799805,0.5459412340923886,0.8509550774673458,0.7538414207366207,0.7009838589021602,0.431983646671433,0.4229975835445276,0.11488581723224486
4,0.11003969296440483,0.3321460232138634,63.85263442993164,0.5450616039227721,0.8501375023255098,0.7569150664307317,0.6916431673553096,0.4268209172027392,0.4268348473955951,0.11801812282674733
5,0.11302172181382775,0.3341099977493286,58.446346282958984,0.5377312777991997,0.8482575009145453,0.7501433372593215,0.6930308904300837,0.4253614513306934,0.40386976091658383,0.10572472594397077
6,0.11037836470082402,0.3301285207271576,54.18762969970703,0.5546026240676398,0.8527326872616688,0.7614322637900389,0.7015502054137307,0.4551971689599578,0.440621736192173,0.11608168278826961
7,0.11283449829369784,0.33561849892139434,62.28935623168945,0.5405421895600464,0.8512026294342748,0.756063717051462,0.7008034116046475,0.4390267660969987,0.38639109697933227,0.10976551619356309
8,0.11008923427388072,0.3294702902436256,61.6245002746582,0.5431585375808322,0.8505268458205503,0.7579242372913804,0.6994751254974444,0.4262963188812326,0.41111176023835955,0.11361693775602591
9,0.11169514408893884,0.331442067027092,53.098365783691406,0.5380445994883984,0.8525070170620672,0.7583761158762422,0.6986335430534568,0.4051541363487055,0.4072877059569075,0.10630907863301133
10,0.10940477517619729,0.3364905297756195,56.623104095458984,0.5415245205365659,0.8490418280840452,0.7534681740878997,0.6986679780324601,0.41656266525647806,0.41599015990159904,0.11541631785691288
11,0.11227789238095283,0.33497767001390455,60.014766693115234,0.5429347048253885,0.8526576818931529,0.767108108591139,0.7001798101076075,0.41967763665296637,0.4086744752406355,0.10931051646683007
12,0.113928388196975,0.3342657178640366,56.57442092895508,0.5356050871902648,0.8488329004259291,0.75142416476925,0.6953615232143026,0.4140985598703777,0.3945140131186643,0.1093993617430651
13,0.11064309591427446,0.3361183762550354,62.7490348815918,0.5423646328793129,0.8497543360648743,0.7585562625090466,0.6979682583337679,0.4304276262004164,0.4068454909576405,0.11063582321013182
14,0.11483845108374953,0.3349095344543457,59.76793670654297,0.535058118889272,0.8505319933506511,0.7586094662631486,0.6900709801926103,0.40956599753280254,0.3927123126652953,0.10885796333112437
15,0.11535063435137272,0.3278089717030525,53.536041259765625,0.543219601409851,0.8485264351181989,0.7530783656412159,0.6959840192112058,0.4260197025468627,0.4154389005818992,0.12027018535972353
16,0.11262373876571655,0.3391998291015625,61.35160446166992,0.5383284028130758,0.8508482814871263,0.7540387193001905,0.7006221152101791,0.4166666666666667,0.39144987961712374,0.11634475459716893
17,0.11038048204779626,0.3356656938791275,66.25873565673828,0.5374554971823005,0.8502466055408342,0.761359763332718,0.6929433049470867,0.4122335535920923,0.4006395073424917,0.10731024833857992
18,0.1077020891532302,0.33262510150671004,55.809749603271484,0.5350032469593403,0.8494497955101014,0.7623078564611311,0.6961043108707117,0.4044506848761566,0.39330543933054396,0.10440139470739768
19,0.1154518258832395,0.3334685504436493,61.36954116821289,0.5346070219701694,0.8496719270920194,0.7544006713099227,0.6975763350471336,0.3946627287590317,0.4033442818751866,0.1079861877377228
20,0.11233594253659249,0.33466734141111376,62.171390533447266,0.5348875706801477,0.8487822650927616,0.7547968057901591,0.6998937045932132,0.4015866275878497,0.38985439173320807,0.11441162928369401
