sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,1.2046768522262574,1.4040001785755158,686.4121704101562,0.6022894363738241,0.9070421237804434,0.9637836475860919,0.7816317599819489,5.0479405887086476e-05,0.2223572540002405,0.49456678478905997,0.4358957236141543,0.7406318197857225,0.8576086285126708,0.5541894505201387,0.6940010133973596,0.6591972305389222,0.5188067569470746
2,1.204261304140091,1.4048242747783661,686.3148803710938,0.6042305847146271,0.9085720246871806,0.9641559501088878,0.7817550296015513,1.7592728338953232e-05,0.2173903451894383,0.49670721946131596,0.44231639151171653,0.7407904716285577,0.8603899156407853,0.5583854656926037,0.6936098651947201,0.6689410763722032,0.5219662534728536
3,1.2057198445796966,1.4035606849193574,688.0338745117188,0.6031787875295549,0.9071824460106417,0.9644272401216851,0.7824619038165314,1.7807113348212165e-05,0.2296639359017263,0.49639351328964204,0.4373400700485035,0.7438304680678324,0.8575195590219581,0.5446085087123783,0.6975678257318036,0.6612468246351209,0.5190641354130399
4,1.2052887728214263,1.4027748548984527,687.8485717773438,0.6018706644011562,0.9061159000342444,0.9628539899274697,0.7811512114418331,8.286148322054965e-05,0.21665851283864623,0.5008649557151227,0.43797856437758437,0.7394654869521143,0.8579389857055136,0.549718170652529,0.6921190391161365,0.6602475311428014,0.5191234278278157
5,1.2058180047273637,1.4051906883716583,688.4993286132812,0.6018368287246646,0.9072432737441946,0.9632734107189223,0.7826921420983391,8.509991641972494e-05,0.22075340960537804,0.49932236225942966,0.436746701210954,0.7399294357506097,0.8583277923248886,0.5319977033178854,0.6952569411709467,0.6680572360172388,0.5201932652854337
6,1.205486967563629,1.4035656452178955,687.4774780273438,0.6035785653419221,0.9061366517910886,0.9628174551714386,0.7849008520141367,3.0460501867228764e-06,0.21515226083143535,0.4989625766580466,0.44248723105886795,0.7411094423336645,0.8572039776750078,0.5582861098589735,0.6947367730945146,0.664148508546104,0.5205764643615218
7,1.204695924282074,1.405618587732315,687.8789672851562,0.6021799029488613,0.9069845003814582,0.9636791538875236,0.7830271061471599,3.623297804885413e-05,0.2204511999360567,0.49884272762379195,0.4412414403276338,0.741494565669567,0.8573196773220567,0.5400821377140114,0.6939043506994163,0.6626691298266364,0.5186065158218359
8,1.204316628575325,1.4044032573699952,688.934326171875,0.6011301274402903,0.9058507403216196,0.9634532715686499,0.7823598354581521,0.00013160472063072326,0.22087069095288273,0.49472951216067285,0.4423534804456189,0.7420298459325019,0.8541804093389318,0.5351797382395326,0.6948866798966605,0.6610166874646933,0.5176491602232269
9,1.2057780210971831,1.4040193033218384,688.4069213867188,0.602174996877948,0.9052639486786344,0.9630020456257197,0.7810942508254455,6.477027162296637e-05,0.2165709741464394,0.5001786635824181,0.4372908535304765,0.7409900008899427,0.8564166217819698,0.5568770454268561,0.6930666807708817,0.6610741652202243,0.5163849386626929
10,1.203124571800232,1.4039096307754517,685.8478393554688,0.6015706399992399,0.9076986931882675,0.964625608159642,0.7818889537879601,8.862027100078872e-06,0.22059899687426557,0.49531827787996036,0.43606831767102466,0.7416613334146019,0.8586324441927503,0.543202593853179,0.6941247404232631,0.6574897867382455,0.5190997117798577
11,1.204331708073616,1.4037108290195466,688.6363525390625,0.6010256730275915,0.9077136873361373,0.9637040537456577,0.782855235233991,2.6590322895154358e-05,0.21728045291524284,0.4968764596087507,0.43845779730267465,0.7411337108310646,0.8547077013431802,0.5329711897409185,0.6936945680966123,0.6646261168309038,0.51928618605066
