sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,1.206395062327385,1.4052060091495513,711.2570190429688,0.5999233949543564,0.9068985641963869,0.9631891898187733,0.7803481717093458,5.1172297124417915e-05,0.21826457219537396,0.49179288331702153,0.4333514955265362,0.7396827877739363,0.8567455518179896,0.5440861639881901,0.6922827076112418,0.6558354022988506,0.5164754718558618
2,1.2048823444843293,1.4056090986728669,692.3562622070312,0.6043046698861183,0.9081304246483297,0.9645194850750131,0.7815717609261071,1.1645951430559559e-05,0.21712626787227218,0.49693713836853926,0.44186637659668754,0.7420802470679493,0.8605346187875943,0.5607259325812785,0.693495158337933,0.6675546128205835,0.5214070394858202
3,1.2065727078914643,1.4040185272693635,705.0099487304688,0.6034478650389328,0.9069805126400142,0.9648825641941641,0.7828663113366073,3.266072043610969e-05,0.22957721018655453,0.49563320703217206,0.4405428928901703,0.7446240048046049,0.8568537354085133,0.5459818164927884,0.6975017124093925,0.6608852698649985,0.5184603475257101
4,1.2099192814826965,1.407835692167282,755.4116821289062,0.6002908854020036,0.9052466064175078,0.9630069625083961,0.7801823353928236,4.016436493959898e-05,0.2136362308111899,0.4986483938562448,0.43728114374370164,0.7386080194606294,0.8558968366917877,0.5474663550282663,0.690687555846577,0.6563768704060404,0.5167040356979413
5,1.2083636056184768,1.4071332621574402,713.833740234375,0.6011592828559796,0.9072929089722768,0.9632667405464593,0.782272563379273,8.261933904528764e-05,0.22066915923689004,0.4997726507211419,0.43367273955813695,0.7395893448110737,0.8583027229558022,0.5267933017771884,0.694672321729372,0.6688169406581101,0.5198666634429653
6,1.210096330165863,1.4071354210376739,745.7146606445312,0.6020643961489773,0.9062826186443681,0.9625350257794055,0.7848439612778013,6.2752185344854636e-06,0.2144122840500374,0.49882461794708055,0.44127158747247053,0.7402245662160845,0.8561646199560856,0.5477380870978251,0.6932376398752954,0.6629067739746894,0.5183890924270286
7,1.2056300498247146,1.406964191198349,694.9725952148438,0.6022743281793459,0.9065958645088225,0.9638634875049897,0.7831265508095925,2.397592816811921e-05,0.22302900613852947,0.49893480131914203,0.4423458042388513,0.7415898586895372,0.8571615580497596,0.5384098278003452,0.6941738299231204,0.661781782003708,0.5185299194169303
8,1.2068830878734589,1.4070098352432252,722.1514282226562,0.6004173658305383,0.9049764455847968,0.9636448041886915,0.7817633459439232,0.00015138670219207946,0.2205775358590372,0.4951732198083633,0.44070688289591875,0.7422910426893575,0.8525831234797945,0.5318695096755879,0.6946385133989836,0.6605536225413057,0.5164963230290474
9,1.2064916195869446,1.4051109278202056,717.426513671875,0.6011981597302031,0.9049951367140252,0.9631134012302882,0.7807557117053873,7.155805743726743e-05,0.21428493415998923,0.49994407944133795,0.434679896815717,0.7408653486254421,0.854962969984279,0.5543647733369099,0.6926094573933487,0.6599588353765162,0.5149699736519623
10,1.2062828737497329,1.4063016510009765,726.6889038085938,0.5981625966441455,0.90765706436428,0.9636947542962957,0.7803838340077838,3.0245472252803756e-06,0.21336179470613573,0.4928042739760325,0.4328470847664956,0.7394935801320631,0.8563162797799615,0.5287772519858036,0.6923308578115323,0.6519908141212043,0.5164531418790784
