sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.05252478406506767,0.35640301971444666,167.51531982421875,0.5436584949493408,0.8527359962463379,0.7824019193649292,0.6427282094955444,0.4262397885322571,0.395049512386322,0.16279558837413788
2,0.05435755926468572,0.4122170183870033,176.0474395751953,0.5816203951835632,0.8641508221626282,0.7579320669174194,0.6612919569015503,0.43828678131103516,0.6360838413238525,0.13197684288024902
3,0.05468310148418547,0.37796379405857666,141.70420837402344,0.5250072479248047,0.8741604685783386,0.7946478724479675,0.6862059235572815,0.279800683259964,0.4234737753868103,0.09175476431846619
4,0.054404094139659805,0.36885900750971395,218.09544372558594,0.5562936067581177,0.8566569685935974,0.7955296039581299,0.6491509675979614,0.42319387197494507,0.4769936203956604,0.13623635470867157
5,0.05797135585525735,0.3835951394781654,300.4066162109375,0.5343611836433411,0.8454469442367554,0.8048750162124634,0.6081774830818176,0.3246881067752838,0.46247076988220215,0.16050872206687927
6,0.055987718577488035,0.3968475009312291,250.6352081298828,0.5309608578681946,0.8631234765052795,0.7724865078926086,0.6344245672225952,0.3062792718410492,0.449736088514328,0.15971536934375763
7,0.05334057395210641,0.382896788453915,230.80282592773438,0.5683502554893494,0.8523281812667847,0.7847335338592529,0.6373963952064514,0.4614505171775818,0.5077464580535889,0.16644613444805145
8,0.05430908986634241,0.3884121159007071,143.85052490234375,0.5583439469337463,0.8385072946548462,0.7730098366737366,0.6286216974258423,0.3979519307613373,0.5466630458831787,0.1653096228837967
9,0.053637167642947174,0.39217901152441026,163.50244140625,0.5481559038162231,0.8491979241371155,0.7970670461654663,0.614795982837677,0.3484785854816437,0.5425606369972229,0.13683532178401947
10,0.05216445319111395,0.38068106817691205,191.6277313232422,0.5411792993545532,0.863370954990387,0.7625488042831421,0.6607624292373657,0.33171403408050537,0.4772716760635376,0.151407852768898
11,0.05305494888111702,0.38380126647243806,222.1278076171875,0.5082138776779175,0.8593654632568359,0.7479153871536255,0.6390226483345032,0.3139253258705139,0.3468991816043854,0.14215517044067383
12,0.05098009924032224,0.3895878121765937,210.4832763671875,0.5562992691993713,0.8514047265052795,0.7882605791091919,0.6362158060073853,0.31038475036621094,0.6347728967666626,0.11675702035427094
13,0.05284036487121948,0.3747610946776795,222.39231872558594,0.5947611927986145,0.867653489112854,0.8293473720550537,0.6569673418998718,0.4457620084285736,0.5735216736793518,0.19531558454036713
14,0.05151403048202087,0.3744925888964498,243.1754150390625,0.5338658690452576,0.8631080389022827,0.7570658922195435,0.6521899104118347,0.31961938738822937,0.4381959140300751,0.17301571369171143
15,0.05195283506269219,0.3725988433198781,109.9457015991211,0.5382187366485596,0.8455681800842285,0.7576829195022583,0.634823203086853,0.43134820461273193,0.44652968645095825,0.11336025595664978
16,0.05214674695946899,0.3778985436947496,166.20355224609375,0.5527305006980896,0.8610789179801941,0.8010183572769165,0.6530503630638123,0.3963380455970764,0.45554524660110474,0.1493522822856903
17,0.05223395046976408,0.39155189451377825,165.01931762695312,0.5342658758163452,0.845517098903656,0.8032896518707275,0.633642852306366,0.4757978320121765,0.31580838561058044,0.13153928518295288
18,0.05074039105915607,0.3860102631882158,114.51641082763672,0.5537547469139099,0.857463002204895,0.7909010648727417,0.6230781674385071,0.36427414417266846,0.577849268913269,0.10896278917789459
19,0.05478845782317413,0.3694171298306944,235.78733825683594,0.5481268763542175,0.8564925193786621,0.7863300442695618,0.6284399032592773,0.37274110317230225,0.4809955358505249,0.16376231610774994
20,0.05109581511271947,0.3872656240369502,106.3931655883789,0.5402300953865051,0.8543130159378052,0.7468038201332092,0.6538310050964355,0.3537718653678894,0.5017801523208618,0.1308809220790863
