sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.05187099586322369,0.3517945300482211,135.86782836914062,0.5326550602912903,0.8596566319465637,0.7711772918701172,0.6414742469787598,0.2804943919181824,0.539932131767273,0.10319547355175018
2,0.05318242019691104,0.3460387309571786,121.40754699707031,0.5354402661323547,0.8571481704711914,0.7799282073974609,0.6428444981575012,0.3715518116950989,0.4047536849975586,0.15641556680202484
3,0.05134946959165236,0.3728242085159114,103.7962875366211,0.5413842797279358,0.8650748133659363,0.7767237424850464,0.6574500799179077,0.33692848682403564,0.5168032646179199,0.09532558172941208
4,0.05152570302492287,0.3868620262595215,132.63339233398438,0.55431067943573,0.863047182559967,0.7992026805877686,0.6493165493011475,0.40883296728134155,0.4541338384151459,0.15133094787597656
5,0.05372219617212793,0.38361829563889566,112.96150207519531,0.546152651309967,0.8539867401123047,0.780749499797821,0.6499907970428467,0.40991145372390747,0.44292768836021423,0.1393500417470932
6,0.053959766884866894,0.3587511452849721,116.30955505371094,0.541091799736023,0.862051784992218,0.7737547755241394,0.6496279239654541,0.32823947072029114,0.47201964259147644,0.16085712611675262
7,0.05171602052420508,0.37457058335624704,114.81720733642578,0.5518630743026733,0.8611639738082886,0.7961015701293945,0.6496957540512085,0.39415937662124634,0.406593918800354,0.2034638524055481
8,0.05214894988119733,0.3655917529272288,112.64742279052734,0.5350850224494934,0.8606207370758057,0.7942517399787903,0.6414672136306763,0.3478538990020752,0.4395468235015869,0.12676988542079926
9,0.05082781291776718,0.3857486419457595,101.7943344116211,0.5563958883285522,0.8610334396362305,0.7776122093200684,0.6487826704978943,0.31808972358703613,0.5840831398963928,0.14877410233020782
10,0.05148807907660516,0.38850196399510484,124.34500122070312,0.5613914132118225,0.8632215261459351,0.8001079559326172,0.6579334139823914,0.3778158128261566,0.5365546345710754,0.13271546363830566
11,0.05080943795989886,0.3649278478185524,121.87637329101562,0.5437743067741394,0.8650984764099121,0.8081721663475037,0.6530956029891968,0.3590886890888214,0.42737430334091187,0.14981652796268463
12,0.049934855959915,0.367824280334119,115.98090362548828,0.5462866425514221,0.8569663166999817,0.7742705941200256,0.6392847299575806,0.40070557594299316,0.46811774373054504,0.13837505877017975
13,0.049464060287517035,0.3614221484709704,90.75245666503906,0.5181030631065369,0.8536995649337769,0.7629014253616333,0.6297702193260193,0.2807183265686035,0.41937822103500366,0.16215044260025024
14,0.04923764462750474,0.3642148846594812,96.9406967163086,0.5379021763801575,0.8643541932106018,0.7848078608512878,0.6630392074584961,0.36910709738731384,0.3981633484363556,0.14794132113456726
15,0.052739375266172346,0.38875972336381376,114.66199493408203,0.5624839663505554,0.860100507736206,0.7652180194854736,0.6563954949378967,0.3566630482673645,0.6165907382965088,0.11993621289730072
16,0.05040470121892869,0.3713855610481106,116.37909698486328,0.5558292865753174,0.8541402220726013,0.7631440758705139,0.6381009221076965,0.37733229994773865,0.5093430280685425,0.19291538000106812
17,0.051229913982816795,0.34428147335457093,92.88949584960938,0.5392783880233765,0.8494546413421631,0.7620784044265747,0.6345015168190002,0.3186837434768677,0.555610179901123,0.11534179002046585
18,0.04835608719843185,0.34321962730145145,105.80033874511719,0.5667657852172852,0.8651872277259827,0.8191113471984863,0.6459494829177856,0.34469062089920044,0.5547278523445129,0.17092840373516083
19,0.05166474796864756,0.36813266016690815,88.66325378417969,0.5463703870773315,0.8528751730918884,0.7804297804832458,0.6284040212631226,0.3283056914806366,0.5201975107192993,0.1680099070072174
20,0.052156647047373106,0.37357130634972724,104.52091217041016,0.5485087633132935,0.8563308119773865,0.795004665851593,0.6373438835144043,0.3544214367866516,0.5148072838783264,0.13314460217952728
