sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou
1,0.9793248186111451,1.6858742237091064,1848.304931640625,0.23587439528612555,0.6315301612742207,0.31798808007499324,0.30867757050153105,0.055822410044102655,0.08219602977667494,0.01903212004523089
2,1.2985227251052855,1.8954482555389405,2184.5,0.22240657582814363,0.5927848145178382,0.3204485604400433,0.31969362274298885,0.02989474014874073,0.0387122348316122,0.0329054822876385
3,1.6402389808893203,3.296832871437073,2959.589111328125,0.18827159678816743,0.5355296429625108,0.18750945432846713,0.31660324892272484,0.018117903332050687,0.050808575503520303,0.021060755679730918
4,4.624940472126007,7.84783718585968,8027.1630859375,0.12197040825130274,0.3236751664928131,0.16522006512493084,0.22518413293767964,0.005674278186809645,0.0024456994485592236,0.0096231073170241
5,4.838672937631607,8.842194032669067,9159.490234375,0.14510298004749686,0.4841286250003349,0.13418462157909294,0.22345452847655786,0.01946450481817802,0.001664274510579436,0.00772132590023779
6,1.8625943764448165,4.063943040370941,3786.699951171875,0.15945111466849646,0.43653854462410735,0.2176717017761959,0.2504258357564392,0.01618853773218704,0.003223272430545542,0.03265879569150378
7,0.8089354597330093,1.872248238325119,1936.4451904296875,0.23112343448820258,0.5794196578051393,0.3775186003220265,0.31180504145878785,0.08125400763890825,0.0069451852621443344,0.02979811444220935
8,2.0985722568631173,4.405174326896668,3639.345458984375,0.14466972713581203,0.3849731822916443,0.17683160709255857,0.245378681824534,0.019151524983776768,0.031561762285073396,0.010121604337284998
9,2.0958285754919053,4.121770715713501,4495.0810546875,0.1430261673159205,0.3865850604427566,0.21356558974273393,0.2345912539754966,0.00725401960074086,0.0031871080379694077,0.012973972095825532
10,1.8926891462802886,4.338673162460327,4213.611328125,0.18526858270439042,0.5301125141790309,0.1878685116889141,0.3343998183762435,0.027194503467906826,0.009177857056960757,0.022858291457286434
11,5.1530411949157715,10.368340873718262,7333.41357421875,0.1894062679348112,0.5113127978873164,0.23650604101705675,0.3132232223179887,0.006618470706673769,0.05972127948413372,0.0090557961956977
12,1.852570471405983,4.127488827705383,3363.4228515625,0.18022580779461195,0.5078410092533454,0.19767343887191677,0.3137861842253192,0.007593948694799504,0.0388940684777367,0.015566197244554013
13,1.6072790250182152,3.2153982877731324,3470.341552734375,0.21354771503026826,0.541078958296801,0.23274277978088453,0.30286212930832324,0.013745798550734788,0.18475836431226766,0.00609825993259818
14,2.4713872238397596,4.293215501308441,4525.29931640625,0.16301057013704265,0.418215948809835,0.2839280560007697,0.24438722930986984,0.009483627547128691,0.0034122774271402156,0.01863628172751228
15,4.239524765968323,7.2835355520248415,7208.54345703125,0.1524609546819856,0.40505281397059745,0.18660264667993912,0.26990730693821874,0.0076514212622691155,0.03308913080137153,0.01246240843951747
16,0.9350452685952186,1.6764572262763977,1948.8265380859375,0.19984863809603662,0.5587422199123445,0.20608707440409332,0.3195527642239991,0.10001850086100161,0.002946119243677287,0.01174514993110387
17,2.9702620437145235,6.258241462707519,5397.98828125,0.17225434530436012,0.5568464214403993,0.17683112090907738,0.2514031842512938,0.022512274867973265,0.009109637754627779,0.01682343260278917
18,6.311078150749206,13.481725692749023,10735.3427734375,0.13679910311090718,0.47203237889687066,0.1559368131614759,0.1741547658391209,0.005425823398564766,0.0019892951465389046,0.01125554222287186
19,2.136335575222969,4.806748962402343,3962.22314453125,0.19750725350303652,0.5725144258129633,0.19570624525298908,0.32384034548555074,0.009951305193975203,0.0737047181821689,0.009326481090571919
20,2.4312546595335007,5.517103481292724,4415.81689453125,0.20117526811927974,0.5688345287254405,0.24061668189349625,0.34526347859318074,0.007657359399790535,0.0340732863662546,0.010606273737515826
