sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou
1,1.8177208525344266,1.8440502791481779,1402.1048583984375,0.6874192953109741,0.9485718011856079,0.915800929069519,0.8397896885871887,0.0,0.6821123361587524,0.5964592695236206,0.6075853705406189,0.9090348482131958
2,1.8133753553251937,1.8316526190164109,1361.1153564453125,0.6791870594024658,0.9501014947891235,0.913141667842865,0.7900514006614685,0.1503269225358963,0.8060311675071716,0.5759337544441223,0.3468710482120514,0.9010394215583801
3,1.8142657404034592,1.8447472173546813,1364.3165283203125,0.7299928665161133,0.95351642370224,0.9113266468048096,0.8336442112922668,0.46189165115356445,0.7564201354980469,0.5814515948295593,0.4302636682987213,0.9114287495613098
4,1.818226841150188,1.8433902282145471,1355.3345947265625,0.7354558706283569,0.9477595686912537,0.9000157713890076,0.8061257004737854,0.09600014239549637,0.876604437828064,0.6021959185600281,0.730608344078064,0.9243370890617371
5,1.817428083571792,1.8766246214473064,1359.994140625,0.7137055397033691,0.9445988535881042,0.9088824987411499,0.8328794836997986,0.0,0.8735313415527344,0.531879186630249,0.7080045938491821,0.9098682403564453
6,1.827222890395246,1.855349152744588,1375.3160400390625,0.7057550549507141,0.949058473110199,0.9100169539451599,0.7773355841636658,0.0,0.8012531995773315,0.6124457120895386,0.6924353837966919,0.9034951329231262
7,1.826537946339392,1.8714977374764974,1384.17822265625,0.7264639735221863,0.952750027179718,0.9066843390464783,0.8108139634132385,0.03265964984893799,0.8518535494804382,0.6197233200073242,0.7074741721153259,0.9297527074813843
8,1.8245312176121193,1.8851256215873722,1341.5146484375,0.7368015646934509,0.9489738941192627,0.9023504853248596,0.8126585483551025,0.15396253764629364,0.843725860118866,0.5993572473526001,0.7041594982147217,0.9292245507240295
9,1.8303175063142563,1.8895455598035413,1375.7999267578125,0.7008320093154907,0.948275089263916,0.9077798128128052,0.8213450908660889,0.0,0.8030128479003906,0.5967400074005127,0.6158711910247803,0.9136317372322083
10,1.854582054953982,1.8638991006238537,1375.2916259765625,0.7572193145751953,0.9477534890174866,0.9029754400253296,0.8529005646705627,0.37173596024513245,0.8591107130050659,0.5649113059043884,0.6572628021240234,0.9011045098304749
11,1.8529526822514877,1.8511254377214172,1296.9683837890625,0.7298645973205566,0.9482899308204651,0.906467854976654,0.8079510927200317,0.1768549680709839,0.8388300538063049,0.5268147587776184,0.7202765345573425,0.913431704044342
12,1.874641908846939,1.9005067609530601,1339.7344970703125,0.7443301677703857,0.9501850008964539,0.9080723524093628,0.816746711730957,0.17769962549209595,0.8376333713531494,0.6113173961639404,0.7280176877975464,0.9249690175056458
13,1.8874951944635434,1.8868266641223286,1320.2393798828125,0.757483184337616,0.9533594250679016,0.9131749868392944,0.8291797041893005,0.3344123065471649,0.8113545179367065,0.5788088440895081,0.7272602319717407,0.9123153686523438
14,1.9050989327567533,1.8832890038294725,1312.531494140625,0.7616206407546997,0.95047527551651,0.9098190665245056,0.8343853950500488,0.3595921993255615,0.7817127704620361,0.6278671622276306,0.7110989689826965,0.9180140495300293
15,1.9421850703951753,1.921262436591723,1302.5889892578125,0.7211386561393738,0.9431086182594299,0.9053913950920105,0.7976193428039551,0.09898118674755096,0.86558997631073,0.5854673981666565,0.6757798790931702,0.8971714377403259
16,1.9753879025540477,1.9252895964855212,1277.2216796875,0.7089803218841553,0.9446545839309692,0.9015836119651794,0.8247965574264526,0.061785005033016205,0.7440718412399292,0.6005995869636536,0.6954165697097778,0.8989352583885193
17,1.996493779509115,1.953797488685106,1285.0977783203125,0.7501002550125122,0.9487242102622986,0.9047995805740356,0.7614120244979858,0.41097649931907654,0.8046289086341858,0.6170838475227356,0.6353428959846497,0.9178341031074524
18,2.0197311005729994,2.002472604616687,1253.8916015625,0.7324581146240234,0.9503175020217896,0.901165783405304,0.8081796765327454,0.29577016830444336,0.8019527196884155,0.6126406192779541,0.5711516737937927,0.918486475944519
19,1.9692896431358327,1.9765890810987656,1296.1640625,0.6975609064102173,0.9503186941146851,0.9107149243354797,0.7902806997299194,0.18837690353393555,0.6608456373214722,0.6173628568649292,0.5468524694442749,0.9157348275184631
20,1.9326627764579838,1.998551946281302,1259.2977294921875,0.7286571264266968,0.9470170736312866,0.9078142046928406,0.8052833676338196,0.3048657476902008,0.8040686845779419,0.5627539157867432,0.6053339242935181,0.892120361328125
